week,lat_bin,lon_bin,fire_count,fire_power_MW,max_power_MW,prior_lightning_count,had_prior_lightning
2024-05-27,15.5,-91.0,1,31.4,31.4,0,0
2024-05-27,15.5,-90.0,3,465.3,243.7,0,0
2024-05-27,15.5,-89.5,1,74.3,74.3,0,0
2024-05-27,15.5,-88.0,1,25.3,25.3,0,0
2024-05-27,16.0,-94.5,1,36.9,36.9,0,0
2024-05-27,16.0,-89.5,2,168.2,90.9,0,0
2024-05-27,16.5,-91.0,1,72.1,72.1,0,0
2024-05-27,16.5,-89.5,2,99.1,53.8,0,0
2024-05-27,17.0,-101.5,1,45.4,45.4,0,0
2024-05-27,17.0,-96.0,1,29.9,29.9,0,0
2024-05-27,17.0,-92.0,1,50.7,50.7,0,0
2024-05-27,17.0,-91.5,3,245.0,133.3,0,0
2024-05-27,17.0,-91.0,3,133.9,68.4,0,0
2024-05-27,17.0,-89.0,6,334.0,75.3,0,0
2024-05-27,17.0,-88.5,2,154.4,91.9,0,0
2024-05-27,17.5,-102.0,1,38.3,38.3,0,0
2024-05-27,17.5,-100.5,1,138.5,138.5,0,0
2024-05-27,17.5,-93.5,6,602.8,240.7,0,0
2024-05-27,17.5,-93.0,9,810.3,203.6,0,0
2024-05-27,17.5,-92.5,4,472.8,177.4,0,0
2024-05-27,17.5,-92.0,6,346.1,73.8,0,0
2024-05-27,17.5,-91.5,1,108.3,108.3,0,0
2024-05-27,17.5,-91.0,3,438.2,305.9,0,0
2024-05-27,17.5,-90.5,1,47.6,47.6,0,0
2024-05-27,17.5,-89.0,6,526.6,102.4,0,0
2024-05-27,18.0,-102.5,1,76.6,76.6,0,0
2024-05-27,18.0,-102.0,1,79.0,79.0,0,0
2024-05-27,18.0,-96.0,6,520.9,158.6,0,0
2024-05-27,18.0,-93.0,13,2971.6,840.9,0,0
2024-05-27,18.0,-92.5,50,6410.8,620.0,0,0
2024-05-27,18.0,-92.0,8,925.2,218.8,0,0
2024-05-27,18.0,-91.5,1,79.9,79.9,0,0
2024-05-27,18.0,-89.5,1,58.6,58.6,0,0
2024-05-27,18.0,-89.0,2,193.1,128.4,0,0
2024-05-27,18.5,-103.0,2,187.1,96.5,0,0
2024-05-27,18.5,-97.5,3,333.4,125.5,0,0
2024-05-27,18.5,-91.5,2,131.8,66.8,0,0
2024-05-27,18.5,-90.5,2,114.1,67.0,0,0
2024-05-27,18.5,-89.0,10,813.6,123.2,0,0
2024-05-27,18.5,-88.5,6,705.2,336.3,0,0
2024-05-27,19.0,-99.0,1,32.2,32.2,0,0
2024-05-27,19.0,-91.0,1,88.9,88.9,0,0
2024-05-27,19.0,-90.0,3,353.6,206.3,0,0
2024-05-27,19.0,-89.5,4,277.8,88.0,0,0
2024-05-27,19.0,-89.0,4,473.9,183.2,0,0
2024-05-27,19.5,-105.0,2,158.9,90.4,0,0
2024-05-27,19.5,-90.5,1,54.2,54.2,0,0
2024-05-27,19.5,-90.0,2,83.4,56.8,0,0
2024-05-27,19.5,-89.5,2,102.0,63.7,0,0
2024-05-27,19.5,-89.0,10,826.4,124.6,0,0
2024-05-27,19.5,-88.5,2,128.7,74.9,0,0
2024-05-27,20.0,-105.5,2,129.7,71.7,0,0
2024-05-27,20.0,-105.0,1,59.4,59.4,0,0
2024-05-27,20.0,-101.5,1,72.2,72.2,0,0
2024-05-27,20.0,-98.0,1,53.4,53.4,0,0
2024-05-27,20.0,-90.0,1,35.3,35.3,180,1
2024-05-27,20.0,-89.5,2,108.7,54.9,180,1
2024-05-27,20.0,-89.0,1,31.3,31.3,0,0
2024-05-27,20.0,-88.5,6,424.8,122.7,0,0
2024-05-27,20.5,-105.0,1,55.7,55.7,0,0
2024-05-27,20.5,-104.5,2,216.6,118.2,0,0
2024-05-27,20.5,-97.5,1,31.7,31.7,0,0
2024-05-27,20.5,-90.5,5,347.6,88.2,0,0
2024-05-27,20.5,-89.5,2,118.4,59.6,630,1
2024-05-27,20.5,-89.0,2,135.8,81.2,450,1
2024-05-27,20.5,-88.0,2,122.8,63.7,0,0
2024-05-27,20.5,-87.5,2,50.6,28.0,0,0
2024-05-27,21.0,-104.5,1,50.2,50.2,0,0
2024-05-27,21.0,-89.5,2,171.5,96.9,0,0
2024-05-27,21.0,-88.0,1,65.3,65.3,0,0
2024-05-27,21.0,-87.5,3,225.1,88.2,0,0
2024-05-27,21.0,-87.0,2,164.7,96.0,0,0
2024-05-27,21.5,-99.5,1,77.0,77.0,0,0
2024-05-27,22.0,-105.5,2,150.6,82.6,0,0
2024-05-27,22.0,-98.5,1,166.8,166.8,0,0
2024-05-27,22.0,-84.5,1,75.5,75.5,1350,1
2024-05-27,22.0,-80.0,1,178.1,178.1,90,1
2024-05-27,22.5,-104.0,2,109.2,55.6,0,0
2024-05-27,22.5,-83.5,1,68.3,68.3,630,1
2024-05-27,22.5,-81.0,1,47.0,47.0,0,0
2024-05-27,22.5,-80.5,1,37.9,37.9,270,1
2024-05-27,22.5,-80.0,1,22.5,22.5,360,1
2024-05-27,23.0,-106.0,2,118.4,64.1,0,0
2024-05-27,23.5,-99.0,1,102.4,102.4,0,0
2024-05-27,24.0,-107.0,2,99.8,66.7,0,0
2024-05-27,24.0,-78.0,1,171.1,171.1,0,0
2024-05-27,25.0,-108.0,1,156.5,156.5,0,0
2024-05-27,25.0,-107.5,1,74.1,74.1,0,0
2024-05-27,25.5,-108.0,2,416.3,292.4,0,0
2024-05-27,26.0,-107.5,2,83.1,43.3,0,0
2024-05-27,26.5,-106.5,1,59.8,59.8,0,0
2024-05-27,27.5,-108.0,2,315.1,180.3,0,0
2024-05-27,30.5,-85.0,1,194.0,194.0,1170,1
2024-05-27,31.5,-100.5,1,65.4,65.4,0,0
2024-05-27,33.5,-111.5,2,451.0,279.9,0,0
2024-05-27,34.5,-112.5,1,74.3,74.3,0,0
2024-05-27,39.0,-112.0,1,220.4,220.4,0,0
2024-05-27,44.5,-94.5,1,42.4,42.4,0,0
2024-05-27,45.5,-95.5,1,71.1,71.1,0,0
2024-05-27,47.5,-96.0,1,62.6,62.6,0,0
2024-06-03,14.5,-85.5,1,59.1,59.1,0,0
2024-06-03,14.5,-84.5,2,139.5,73.7,0,0
2024-06-03,15.0,-90.0,1,90.5,90.5,0,0
2024-06-03,15.5,-92.5,3,132.7,50.1,0,0
2024-06-03,15.5,-91.0,2,136.6,83.9,0,0
2024-06-03,15.5,-90.5,1,78.8,78.8,0,0
2024-06-03,15.5,-90.0,3,189.5,83.8,0,0
2024-06-03,15.5,-89.5,6,346.7,70.8,0,0
2024-06-03,15.5,-89.0,1,59.4,59.4,0,0
2024-06-03,15.5,-88.0,1,37.3,37.3,0,0
2024-06-03,15.5,-86.0,1,74.9,74.9,0,0
2024-06-03,16.0,-98.5,1,23.1,23.1,0,0
2024-06-03,16.0,-98.0,1,64.5,64.5,0,0
2024-06-03,16.0,-96.5,2,927.7,543.6,0,0
2024-06-03,16.0,-94.0,1,62.2,62.2,0,0
2024-06-03,16.0,-93.5,1,77.1,77.1,0,0
2024-06-03,16.0,-93.0,1,44.1,44.1,0,0
2024-06-03,16.0,-92.0,1,90.5,90.5,0,0
2024-06-03,16.0,-91.5,1,34.5,34.5,0,0
2024-06-03,16.0,-90.5,4,265.2,93.8,0,0
2024-06-03,16.0,-90.0,2,126.2,64.1,0,0
2024-06-03,16.0,-89.5,6,892.7,362.4,0,0
2024-06-03,16.0,-89.0,1,57.1,57.1,0,0
2024-06-03,16.5,-99.0,5,255.9,84.7,0,0
2024-06-03,16.5,-98.5,4,239.2,77.1,0,0
2024-06-03,16.5,-96.0,1,33.8,33.8,0,0
2024-06-03,16.5,-95.0,1,31.8,31.8,0,0
2024-06-03,16.5,-94.0,1,51.0,51.0,0,0
2024-06-03,16.5,-93.5,2,54.3,28.5,0,0
2024-06-03,16.5,-91.5,2,133.6,75.5,0,0
2024-06-03,16.5,-91.0,10,952.2,219.4,0,0
2024-06-03,16.5,-90.5,3,162.7,73.9,0,0
2024-06-03,16.5,-90.0,3,138.9,54.4,0,0
2024-06-03,16.5,-89.5,3,149.2,78.2,0,0
2024-06-03,16.5,-88.5,4,543.6,139.2,0,0
2024-06-03,17.0,-101.5,1,52.7,52.7,0,0
2024-06-03,17.0,-101.0,5,381.2,119.1,0,0
2024-06-03,17.0,-100.5,4,344.8,132.9,0,0
2024-06-03,17.0,-99.0,1,71.3,71.3,0,0
2024-06-03,17.0,-96.5,7,2652.3,849.9,0,0
2024-06-03,17.0,-96.0,2,79.2,43.3,0,0
2024-06-03,17.0,-95.5,2,68.8,42.4,0,0
2024-06-03,17.0,-94.5,2,67.7,35.5,0,0
2024-06-03,17.0,-94.0,1,36.0,36.0,0,0
2024-06-03,17.0,-93.0,4,183.6,49.7,0,0
2024-06-03,17.0,-92.0,8,1246.6,331.8,0,0
2024-06-03,17.0,-91.5,5,251.4,71.6,0,0
2024-06-03,17.0,-91.0,10,1243.4,551.5,0,0
2024-06-03,17.0,-90.5,12,1208.2,278.4,0,0
2024-06-03,17.0,-90.0,3,281.4,134.7,0,0
2024-06-03,17.0,-89.5,1,47.4,47.4,0,0
2024-06-03,17.0,-89.0,10,907.2,167.2,0,0
2024-06-03,17.0,-88.5,2,110.1,65.5,0,0
2024-06-03,17.5,-102.0,1,58.1,58.1,0,0
2024-06-03,17.5,-101.0,1,82.0,82.0,0,0
2024-06-03,17.5,-100.5,2,100.4,59.1,0,0
2024-06-03,17.5,-97.0,2,140.5,95.9,0,0
2024-06-03,17.5,-96.5,1,106.5,106.5,0,0
2024-06-03,17.5,-96.0,1,30.7,30.7,0,0
2024-06-03,17.5,-95.5,2,104.5,54.1,0,0
2024-06-03,17.5,-95.0,5,270.4,75.1,0,0
2024-06-03,17.5,-94.5,6,642.3,274.6,0,0
2024-06-03,17.5,-94.0,6,392.8,140.2,0,0
2024-06-03,17.5,-93.5,11,795.7,97.8,0,0
2024-06-03,17.5,-93.0,13,1146.7,224.1,0,0
2024-06-03,17.5,-92.5,6,589.0,252.9,0,0
2024-06-03,17.5,-92.0,16,1768.5,322.1,0,0
2024-06-03,17.5,-91.5,3,296.6,127.6,0,0
2024-06-03,17.5,-91.0,4,324.4,116.6,0,0
2024-06-03,17.5,-90.5,3,131.1,57.5,0,0
2024-06-03,17.5,-89.0,7,390.8,83.1,0,0
2024-06-03,17.5,-88.5,2,140.3,73.0,0,0
2024-06-03,18.0,-103.0,1,28.1,28.1,0,0
2024-06-03,18.0,-102.0,3,134.7,50.7,0,0
2024-06-03,18.0,-101.5,4,248.4,104.2,0,0
2024-06-03,18.0,-101.0,4,565.4,322.0,0,0
2024-06-03,18.0,-100.5,1,35.9,35.9,0,0
2024-06-03,18.0,-99.0,1,46.8,46.8,0,0
2024-06-03,18.0,-96.0,3,161.9,66.6,0,0
2024-06-03,18.0,-95.5,6,427.3,90.7,0,0
2024-06-03,18.0,-95.0,1,37.8,37.8,0,0
2024-06-03,18.0,-94.0,2,166.6,113.0,0,0
2024-06-03,18.0,-93.5,1,88.7,88.7,0,0
2024-06-03,18.0,-93.0,28,2890.1,204.9,0,0
2024-06-03,18.0,-92.5,43,4975.5,411.7,0,0
2024-06-03,18.0,-92.0,11,1011.0,140.4,0,0
2024-06-03,18.0,-91.5,6,593.3,145.7,0,0
2024-06-03,18.0,-91.0,9,852.3,286.4,0,0
2024-06-03,18.0,-90.5,14,1100.6,176.3,0,0
2024-06-03,18.0,-89.5,5,351.3,139.9,0,0
2024-06-03,18.0,-89.0,9,525.8,116.2,0,0
2024-06-03,18.0,-88.5,2,114.6,76.5,0,0
2024-06-03,18.5,-103.5,1,51.8,51.8,0,0
2024-06-03,18.5,-102.5,1,52.5,52.5,0,0
2024-06-03,18.5,-101.0,4,236.1,88.9,0,0
2024-06-03,18.5,-97.5,10,1207.1,171.9,0,0
2024-06-03,18.5,-96.5,1,35.4,35.4,0,0
2024-06-03,18.5,-96.0,1,215.2,215.2,0,0
2024-06-03,18.5,-91.5,4,351.4,187.3,0,0
2024-06-03,18.5,-91.0,8,633.0,194.4,0,0
2024-06-03,18.5,-90.5,14,1565.7,301.5,0,0
2024-06-03,18.5,-89.5,5,1027.0,640.2,0,0
2024-06-03,18.5,-89.0,24,1739.3,221.6,0,0
2024-06-03,18.5,-88.5,22,1981.7,192.2,0,0
2024-06-03,19.0,-104.5,1,55.7,55.7,0,0
2024-06-03,19.0,-102.0,5,691.3,236.8,0,0
2024-06-03,19.0,-101.5,1,90.9,90.9,0,0
2024-06-03,19.0,-100.5,2,136.2,70.9,0,0
2024-06-03,19.0,-97.5,1,190.0,190.0,0,0
2024-06-03,19.0,-97.0,2,108.9,69.4,0,0
2024-06-03,19.0,-96.5,4,737.5,228.3,0,0
2024-06-03,19.0,-91.0,6,533.4,193.5,0,0
2024-06-03,19.0,-90.0,4,270.6,86.0,0,0
2024-06-03,19.0,-89.5,15,1148.4,128.3,0,0
2024-06-03,19.0,-89.0,15,1141.0,264.6,0,0
2024-06-03,19.0,-88.5,1,56.9,56.9,0,0
2024-06-03,19.5,-105.5,7,917.4,234.4,0,0
2024-06-03,19.5,-105.0,3,107.9,37.5,0,0
2024-06-03,19.5,-104.5,4,312.1,138.5,0,0
2024-06-03,19.5,-103.5,3,196.6,99.2,0,0
2024-06-03,19.5,-103.0,1,27.1,27.1,0,0
2024-06-03,19.5,-100.5,1,118.8,118.8,0,0
2024-06-03,19.5,-99.5,1,46.5,46.5,0,0
2024-06-03,19.5,-98.0,15,2347.6,468.8,0,0
2024-06-03,19.5,-97.5,2,87.3,46.5,0,0
2024-06-03,19.5,-97.0,7,498.3,112.6,0,0
2024-06-03,19.5,-96.5,6,594.3,251.8,0,0
2024-06-03,19.5,-91.0,2,160.9,101.6,0,0
2024-06-03,19.5,-90.5,5,369.1,94.9,0,0
2024-06-03,19.5,-90.0,2,214.2,138.1,0,0
2024-06-03,19.5,-89.5,1,56.3,56.3,0,0
2024-06-03,19.5,-89.0,30,2461.1,235.0,0,0
2024-06-03,19.5,-88.5,5,235.5,51.7,0,0
2024-06-03,20.0,-105.5,3,192.1,75.0,0,0
2024-06-03,20.0,-105.0,3,455.9,219.2,0,0
2024-06-03,20.0,-103.5,3,186.8,86.3,0,0
2024-06-03,20.0,-98.5,1,35.9,35.9,0,0
2024-06-03,20.0,-98.0,3,153.1,56.7,0,0
2024-06-03,20.0,-90.5,5,934.1,282.3,0,0
2024-06-03,20.0,-90.0,4,224.7,66.3,360,1
2024-06-03,20.0,-89.5,7,484.5,141.6,450,1
2024-06-03,20.0,-89.0,4,292.3,108.7,360,1
2024-06-03,20.0,-88.5,12,680.4,83.9,90,1
2024-06-03,20.5,-104.0,3,151.3,52.6,0,0
2024-06-03,20.5,-99.5,1,38.7,38.7,90,1
2024-06-03,20.5,-98.5,1,77.1,77.1,0,0
2024-06-03,20.5,-90.5,13,1317.9,244.0,0,0
2024-06-03,20.5,-89.5,1,52.5,52.5,90,1
2024-06-03,20.5,-89.0,3,131.2,47.4,0,0
2024-06-03,20.5,-88.0,14,921.8,174.1,180,1
2024-06-03,20.5,-87.5,4,144.2,52.4,0,0
2024-06-03,21.0,-105.0,4,265.9,77.9,0,0
2024-06-03,21.0,-104.5,3,110.1,52.0,180,1
2024-06-03,21.0,-104.0,1,44.9,44.9,0,0
2024-06-03,21.0,-103.5,1,145.8,145.8,0,0
2024-06-03,21.0,-88.5,1,55.4,55.4,0,0
2024-06-03,21.0,-88.0,4,211.6,67.2,0,0
2024-06-03,21.0,-87.5,22,3004.3,346.6,630,1
2024-06-03,21.0,-87.0,2,127.1,87.3,0,0
2024-06-03,21.5,-105.5,1,47.5,47.5,0,0
2024-06-03,21.5,-105.0,1,20.5,20.5,0,0
2024-06-03,21.5,-104.0,1,45.1,45.1,450,1
2024-06-03,21.5,-98.0,3,232.1,128.0,0,0
2024-06-03,21.5,-97.5,1,39.1,39.1,0,0
2024-06-03,22.0,-105.5,1,49.5,49.5,0,0
2024-06-03,22.0,-105.0,3,187.9,74.9,0,0
2024-06-03,22.0,-104.5,3,271.3,138.4,0,0
2024-06-03,22.0,-98.5,2,612.4,382.1,0,0
2024-06-03,22.5,-105.0,1,53.1,53.1,90,1
2024-06-03,22.5,-104.0,1,60.5,60.5,0,0
2024-06-03,23.0,-106.0,1,51.0,51.0,0,0
2024-06-03,23.0,-99.5,1,44.7,44.7,810,1
2024-06-03,23.5,-106.5,4,319.4,140.3,0,0
2024-06-03,23.5,-106.0,1,68.7,68.7,450,1
2024-06-03,23.5,-98.5,1,55.1,55.1,0,0
2024-06-03,24.0,-107.0,1,99.9,99.9,0,0
2024-06-03,24.0,-106.5,3,256.6,139.4,180,1
2024-06-03,24.0,-78.0,3,349.6,185.1,0,0
2024-06-03,24.5,-107.0,1,49.5,49.5,0,0
2024-06-03,24.5,-106.5,2,319.2,182.6,0,0
2024-06-03,25.5,-107.5,2,249.7,186.0,0,0
2024-06-03,26.0,-107.5,1,62.7,62.7,0,0
2024-06-03,26.5,-109.5,3,363.5,147.8,0,0
2024-06-03,26.5,-109.0,1,159.4,159.4,0,0
2024-06-03,26.5,-107.0,4,500.4,199.9,0,0
2024-06-03,26.5,-106.5,1,95.4,95.4,0,0
2024-06-03,26.5,-77.5,3,308.4,159.7,270,1
2024-06-03,27.0,-108.5,1,65.5,65.5,810,1
2024-06-03,27.0,-107.5,1,65.7,65.7,0,0
2024-06-03,27.5,-108.0,7,2730.2,1013.0,0,0
2024-06-03,27.5,-103.5,1,46.8,46.8,0,0
2024-06-03,27.5,-81.5,2,159.2,100.3,3240,1
2024-06-03,28.0,-109.0,3,495.2,279.8,90,1
2024-06-03,28.0,-107.0,1,60.1,60.1,540,1
2024-06-03,28.5,-108.5,2,382.8,320.3,0,0
2024-06-03,29.0,-108.0,2,118.7,64.0,0,0
2024-06-03,30.0,-85.0,7,655.6,121.8,0,0
2024-06-03,30.5,-87.0,2,98.3,56.5,0,0
2024-06-03,31.0,-87.0,1,34.2,34.2,0,0
2024-06-03,31.0,-84.5,2,162.2,93.9,180,1
2024-06-03,31.5,-100.5,1,35.4,35.4,0,0
2024-06-03,31.5,-84.5,2,199.3,102.7,0,0
2024-06-03,31.5,-84.0,4,665.0,215.2,0,0
2024-06-03,32.5,-82.5,1,37.0,37.0,540,1
2024-06-03,33.5,-115.0,2,1815.6,1013.0,0,0
2024-06-03,33.5,-112.0,1,139.6,139.6,0,0
2024-06-03,34.0,-100.5,1,45.9,45.9,0,0
2024-06-03,34.0,-91.0,1,82.4,82.4,0,0
2024-06-03,34.0,-90.0,1,68.0,68.0,0,0
2024-06-03,34.0,-79.0,1,28.9,28.9,0,0
2024-06-03,34.5,-99.5,1,53.0,53.0,0,0
2024-06-03,34.5,-78.0,1,192.8,192.8,450,1
2024-06-03,35.0,-120.5,1,76.9,76.9,0,0
2024-06-03,35.0,-112.0,1,110.8,110.8,0,0
2024-06-03,35.0,-90.5,2,706.4,372.4,0,0
2024-06-03,35.0,-78.0,1,70.0,70.0,270,1
2024-06-03,35.0,-77.0,1,114.7,114.7,0,0
2024-06-03,35.5,-90.5,1,63.4,63.4,0,0
2024-06-03,35.5,-77.5,1,43.2,43.2,0,0
2024-06-03,36.0,-90.0,3,319.9,147.5,0,0
2024-06-03,36.0,-89.5,1,83.0,83.0,0,0
2024-06-03,36.0,-77.0,1,208.6,208.6,0,0
2024-06-03,36.0,-76.5,1,64.5,64.5,1170,1
2024-06-03,38.0,-120.5,1,68.0,68.0,0,0
2024-06-03,39.0,-105.5,2,315.9,178.0,0,0
2024-06-03,43.0,-110.5,1,187.6,187.6,0,0
2024-06-03,44.0,-95.0,1,52.6,52.6,0,0
2024-06-03,44.5,-124.0,1,142.1,142.1,0,0
2024-06-03,44.5,-95.5,1,52.8,52.8,90,1
2024-06-03,45.0,-70.5,1,29.1,29.1,0,0
2024-06-03,45.5,-95.5,2,229.7,115.4,0,0
2024-06-03,50.0,-80.0,4,1865.7,744.1,0,0
2024-06-10,15.0,-85.5,1,43.9,43.9,0,0
2024-06-10,15.5,-89.5,1,38.6,38.6,0,0
2024-06-10,15.5,-86.5,1,27.2,27.2,0,0
2024-06-10,15.5,-84.5,1,42.7,42.7,0,0
2024-06-10,16.0,-98.5,1,33.8,33.8,0,0
2024-06-10,16.5,-100.0,1,39.2,39.2,0,0
2024-06-10,16.5,-91.5,1,67.0,67.0,0,0
2024-06-10,17.0,-101.0,2,109.2,60.1,0,0
2024-06-10,17.0,-100.5,1,57.3,57.3,0,0
2024-06-10,17.0,-95.5,2,99.3,65.3,0,0
2024-06-10,17.0,-94.0,1,35.5,35.5,0,0
2024-06-10,17.0,-92.0,1,67.3,67.3,0,0
2024-06-10,17.0,-91.5,2,171.4,100.6,0,0
2024-06-10,17.5,-101.0,1,50.0,50.0,0,0
2024-06-10,17.5,-100.5,1,48.3,48.3,0,0
2024-06-10,17.5,-96.5,1,36.2,36.2,0,0
2024-06-10,17.5,-95.0,1,66.1,66.1,0,0
2024-06-10,17.5,-93.0,1,52.5,52.5,0,0
2024-06-10,17.5,-89.5,1,60.2,60.2,0,0
2024-06-10,17.5,-71.5,2,84.7,61.8,0,0
2024-06-10,18.0,-103.5,1,27.6,27.6,0,0
2024-06-10,18.0,-102.5,1,39.6,39.6,0,0
2024-06-10,18.0,-102.0,1,43.4,43.4,0,0
2024-06-10,18.0,-96.0,5,343.5,94.3,0,0
2024-06-10,18.0,-93.0,1,77.3,77.3,0,0
2024-06-10,18.0,-92.5,7,651.0,161.4,0,0
2024-06-10,18.0,-91.5,1,65.0,65.0,0,0
2024-06-10,18.0,-91.0,1,53.2,53.2,0,0
2024-06-10,18.0,-90.5,1,43.3,43.3,0,0
2024-06-10,18.0,-89.5,3,179.9,71.7,0,0
2024-06-10,18.5,-101.5,1,44.7,44.7,0,0
2024-06-10,18.5,-96.5,1,99.1,99.1,0,0
2024-06-10,18.5,-96.0,2,518.7,291.9,0,0
2024-06-10,18.5,-89.0,1,82.2,82.2,0,0
2024-06-10,19.0,-102.5,1,43.6,43.6,0,0
2024-06-10,19.0,-89.5,1,55.8,55.8,0,0
2024-06-10,19.0,-89.0,2,214.5,121.4,0,0
2024-06-10,19.5,-105.0,2,96.5,49.0,0,0
2024-06-10,19.5,-104.0,2,152.6,91.2,0,0
2024-06-10,19.5,-103.5,3,571.9,317.8,0,0
2024-06-10,19.5,-103.0,1,104.1,104.1,0,0
2024-06-10,19.5,-99.5,1,35.5,35.5,0,0
2024-06-10,19.5,-90.0,1,52.2,52.2,0,0
2024-06-10,20.0,-105.5,3,260.7,156.2,0,0
2024-06-10,20.0,-100.5,1,32.4,32.4,0,0
2024-06-10,20.0,-98.0,1,48.8,48.8,0,0
2024-06-10,20.0,-97.5,1,38.2,38.2,0,0
2024-06-10,20.0,-89.0,1,23.7,23.7,90,1
2024-06-10,20.5,-104.5,3,321.2,197.2,0,0
2024-06-10,20.5,-104.0,3,283.8,106.6,0,0
2024-06-10,21.0,-105.5,1,63.1,63.1,0,0
2024-06-10,21.0,-104.5,1,31.2,31.2,0,0
2024-06-10,21.0,-102.5,2,208.8,119.4,0,0
2024-06-10,21.0,-100.0,1,113.9,113.9,0,0
2024-06-10,21.0,-98.5,1,47.9,47.9,0,0
2024-06-10,21.0,-98.0,1,32.4,32.4,0,0
2024-06-10,21.0,-88.0,3,214.5,90.6,0,0
2024-06-10,21.5,-99.0,1,54.7,54.7,0,0
2024-06-10,22.0,-105.0,1,53.6,53.6,0,0
2024-06-10,22.0,-98.5,8,803.4,254.2,0,0
2024-06-10,22.5,-105.5,1,51.6,51.6,0,0
2024-06-10,22.5,-98.5,3,238.2,112.5,0,0
2024-06-10,23.0,-100.0,2,184.2,127.0,540,1
2024-06-10,23.0,-98.5,1,31.5,31.5,90,1
2024-06-10,23.5,-106.0,1,70.2,70.2,0,0
2024-06-10,24.0,-106.5,4,606.9,214.6,0,0
2024-06-10,24.0,-99.5,1,87.3,87.3,0,0
2024-06-10,24.5,-107.5,1,40.3,40.3,0,0
2024-06-10,24.5,-107.0,2,107.8,55.5,0,0
2024-06-10,24.5,-98.0,2,146.9,74.5,0,0
2024-06-10,25.0,-107.5,1,62.5,62.5,0,0
2024-06-10,25.0,-106.5,4,569.4,207.8,0,0
2024-06-10,25.0,-103.5,1,61.6,61.6,0,0
2024-06-10,25.5,-108.5,3,198.3,100.8,0,0
2024-06-10,26.0,-108.0,1,68.0,68.0,0,0
2024-06-10,26.0,-107.5,1,56.3,56.3,450,1
2024-06-10,27.5,-109.0,1,58.6,58.6,0,0
2024-06-10,27.5,-81.5,1,145.7,145.7,270,1
2024-06-10,28.0,-109.0,1,83.4,83.4,0,0
2024-06-10,28.0,-97.5,2,276.2,158.8,0,0
2024-06-10,28.0,-97.0,3,496.1,277.4,0,0
2024-06-10,29.0,-110.0,1,67.9,67.9,0,0
2024-06-10,29.5,-108.5,1,35.6,35.6,0,0
2024-06-10,30.0,-106.5,1,151.4,151.4,0,0
2024-06-10,30.0,-96.0,1,41.4,41.4,0,0
2024-06-10,30.0,-86.0,2,181.9,107.6,2160,1
2024-06-10,30.0,-85.0,3,228.1,78.2,0,0
2024-06-10,30.5,-110.0,2,126.2,76.4,0,0
2024-06-10,30.5,-107.5,1,41.1,41.1,0,0
2024-06-10,30.5,-95.0,1,58.8,58.8,0,0
2024-06-10,30.5,-93.5,1,102.7,102.7,180,1
2024-06-10,30.5,-92.5,1,54.6,54.6,0,0
2024-06-10,30.5,-91.0,1,22.3,22.3,0,0
2024-06-10,30.5,-85.0,1,48.8,48.8,0,0
2024-06-10,31.0,-94.0,1,32.2,32.2,0,0
2024-06-10,31.0,-93.0,1,93.0,93.0,90,1
2024-06-10,31.0,-86.0,1,49.8,49.8,0,0
2024-06-10,31.5,-103.5,1,38.6,38.6,0,0
2024-06-10,31.5,-93.5,1,27.1,27.1,0,0
2024-06-10,31.5,-90.0,1,38.4,38.4,0,0
2024-06-10,32.0,-95.0,2,92.0,56.5,0,0
2024-06-10,32.5,-93.5,1,34.4,34.4,0,0
2024-06-10,32.5,-82.5,1,42.6,42.6,0,0
2024-06-10,33.0,-94.0,1,43.0,43.0,0,0
2024-06-10,33.5,-112.0,2,336.0,172.7,0,0
2024-06-10,33.5,-109.5,2,160.5,89.4,0,0
2024-06-10,33.5,-92.0,1,92.6,92.6,0,0
2024-06-10,33.5,-83.0,1,31.8,31.8,0,0
2024-06-10,34.0,-108.5,1,194.4,194.4,0,0
2024-06-10,34.0,-94.5,1,54.7,54.7,1080,1
2024-06-10,34.0,-94.0,1,57.1,57.1,0,0
2024-06-10,34.0,-91.5,3,352.3,154.5,90,1
2024-06-10,34.0,-91.0,2,499.3,317.3,0,0
2024-06-10,34.0,-90.5,1,52.9,52.9,0,0
2024-06-10,34.0,-90.0,1,33.4,33.4,0,0
2024-06-10,34.5,-119.0,5,2861.6,852.8,0,0
2024-06-10,34.5,-108.0,1,64.4,64.4,0,0
2024-06-10,34.5,-91.0,1,70.3,70.3,0,0
2024-06-10,34.5,-78.0,1,48.3,48.3,0,0
2024-06-10,35.0,-120.0,2,659.9,399.8,0,0
2024-06-10,35.0,-99.0,1,56.9,56.9,0,0
2024-06-10,35.0,-91.0,4,1022.8,396.2,0,0
2024-06-10,35.0,-90.5,2,90.2,54.5,0,0
2024-06-10,35.5,-98.5,2,89.6,46.5,0,0
2024-06-10,35.5,-90.0,2,238.9,136.5,630,1
2024-06-10,35.5,-77.0,2,469.1,235.4,0,0
2024-06-10,35.5,-76.5,1,63.1,63.1,0,0
2024-06-10,36.0,-90.0,4,321.2,103.8,0,0
2024-06-10,36.0,-89.0,1,109.9,109.9,0,0
2024-06-10,36.0,-76.5,1,121.9,121.9,0,0
2024-06-10,36.5,-90.5,1,76.7,76.7,0,0
