month,lat_bin,lon_bin,n,power_MW
9,41.0,-106.5,115,88181.14
9,41.0,-106.0,23,22879.7
9,41.0,-105.5,15,14910.13
9,41.0,-100.5,6,973.033
9,41.0,-90.5,1,45.607147
9,41.0,-86.5,1,38.313217
9,41.0,-80.5,1,42.70014
9,41.0,-78.0,1,26.986544
9,41.5,-124.0,1,213.95937
9,41.5,-123.5,17,10524.105
9,41.5,-123.0,1,255.36337
9,41.5,-122.5,6,4659.873
9,41.5,-122.0,7,8415.036
9,41.5,-121.5,4,2297.173
9,41.5,-116.0,4,2990.71
9,41.5,-112.5,1,254.52539
9,41.5,-112.0,1,69.82579
9,41.5,-108.0,2,172.66653
9,41.5,-106.5,2,531.2871
9,41.5,-105.5,1,198.9108
9,41.5,-103.0,1,168.15674
9,41.5,-98.0,1,43.34489
9,41.5,-96.0,1,111.22629
9,41.5,-95.5,1,33.150753
9,41.5,-89.5,1,39.414185
9,41.5,-87.5,1,35.73852
9,42.0,-124.0,4,1342.6843
9,42.0,-123.5,50,74219.16
9,42.0,-123.0,4,3195.4478
9,42.0,-122.5,1,604.7853
9,42.0,-122.0,3,322.7876
9,42.0,-121.5,3,801.4517
9,42.0,-118.0,1,247.99991
9,42.0,-116.5,1,65.95856
9,42.0,-114.5,5,13415.426
9,42.0,-114.0,16,22954.035
9,42.0,-113.5,2,3229.3384
9,42.0,-111.5,1,96.0951
9,42.0,-106.5,17,10189.533
9,42.0,-105.5,3,3769.4155
9,42.0,-94.0,1,57.19394
9,42.0,-77.5,1,30.679857
9,42.0,-77.0,1,28.395763
9,42.5,-124.5,1,88.20442
9,42.5,-124.0,42,24825.914
9,42.5,-123.5,2,527.6745
9,42.5,-123.0,2,970.1317
9,42.5,-122.5,9,8854.243
9,42.5,-122.0,22,34367.348
9,42.5,-121.5,1,397.4795
9,42.5,-121.0,1,639.66284
9,42.5,-120.5,51,54964.42
9,42.5,-119.5,4,3153.7507
9,42.5,-117.0,14,20077.2
9,42.5,-115.0,1,178.19838
9,42.5,-114.0,1,124.12242
9,42.5,-113.5,2,1376.0396
9,42.5,-112.0,1,144.21092
9,42.5,-111.5,3,664.7226
9,42.5,-110.5,7,1425.5823
9,42.5,-107.0,2,447.72363
9,42.5,-106.0,1,604.439
9,42.5,-105.5,8,2519.997
9,42.5,-103.5,5,1102.6586
9,42.5,-85.5,1,36.183292
9,42.5,-73.0,1,29.546953
9,43.0,-124.5,3,1583.5532
9,43.0,-124.0,1,521.2796
9,43.0,-123.0,4,624.2644
9,43.0,-122.5,2,185.12955
9,43.0,-122.0,6,2485.5767
9,43.0,-121.5,5,3076.5134
9,43.0,-114.5,2,853.1039
9,43.0,-112.0,1,105.191086
9,43.0,-110.5,73,42878.37
9,43.0,-110.0,1,228.53932
9,43.0,-109.0,5,2126.5615
9,43.0,-104.5,1,55.252747
9,43.0,-103.5,4,1457.6902
9,43.0,-103.0,1,67.09669
9,43.0,-101.5,1,309.75803
9,43.0,-97.0,1,60.326202
9,43.0,-95.0,1,60.20689
9,43.0,-82.5,1,33.31699
9,43.0,-71.5,1,43.13812
9,43.5,-123.0,19,45500.13
9,43.5,-122.5,4,1536.6603
9,43.5,-122.0,8,4829.205
9,43.5,-121.0,11,6094.5728
9,43.5,-119.5,4,1091.1777
9,43.5,-119.0,1,355.31802
9,43.5,-116.0,4,603.936
9,43.5,-115.5,1,86.82528
9,43.5,-115.0,28,12448.279
9,43.5,-112.5,1,202.52716
9,43.5,-111.5,1,136.34866
9,43.5,-111.0,1,277.3512
9,43.5,-110.5,8,3999.2407
9,43.5,-110.0,18,18672.219
9,43.5,-106.0,3,345.89395
9,43.5,-102.5,9,1782.2294
9,43.5,-101.0,12,5399.0303
9,43.5,-99.5,1,90.65578
9,44.0,-122.5,33,78973.87
9,44.0,-122.0,20,14531.781
9,44.0,-121.5,5,2898.9639
9,44.0,-121.0,1,227.2741
9,44.0,-120.5,3,999.1913
9,44.0,-120.0,3,1119.0281
9,44.0,-119.5,20,9699.147
9,44.0,-117.0,1,551.6089
9,44.0,-116.5,1,237.39464
9,44.0,-115.5,10,2978.9504
9,44.0,-115.0,20,8492.619
9,44.0,-114.5,7,3585.9202
9,44.0,-112.5,1,519.113
9,44.0,-110.5,1,897.41943
9,44.0,-110.0,3,1980.5042
9,44.0,-107.5,2,586.7679
9,44.0,-103.5,1,60.566868
9,44.0,-96.5,1,40.960007
9,44.0,-90.0,1,34.33088
9,44.0,-85.5,1,32.220333
9,44.0,-75.5,1,53.71395
9,44.0,-73.5,1,27.279146
9,44.0,-71.0,1,29.412546
9,44.5,-123.5,1,246.42978
9,44.5,-122.5,2,1204.3517
9,44.5,-122.0,17,22109.295
9,44.5,-121.5,10,14707.754
9,44.5,-121.0,2,287.51965
9,44.5,-120.5,1,539.10394
9,44.5,-120.0,5,2367.1572
9,44.5,-119.5,22,11705.597
9,44.5,-119.0,1,505.7879
9,44.5,-118.5,2,415.77295
9,44.5,-117.0,10,10009.064
9,44.5,-116.5,11,11816.254
9,44.5,-116.0,13,4754.2905
9,44.5,-115.5,76,38411.215
9,44.5,-115.0,56,37581.01
9,44.5,-112.5,1,146.75285
9,44.5,-112.0,5,1812.419
9,44.5,-111.0,3,1713.5466
9,44.5,-110.0,1,59.247734
9,44.5,-104.0,1,104.66509
9,44.5,-71.0,2,69.37631
9,44.5,-70.5,3,72.00954
9,45.0,-122.5,10,11836.167
9,45.0,-122.0,32,55470.51
9,45.0,-121.5,6,8547.451
9,45.0,-120.5,7,1303.6027
9,45.0,-120.0,1,200.05495
9,45.0,-117.5,1,188.17209
9,45.0,-117.0,8,4254.2534
9,45.0,-116.5,2,580.9225
9,45.0,-116.0,4,411.5315
9,45.0,-115.5,24,18111.904
9,45.0,-115.0,31,9556.337
9,45.0,-114.5,13,4654.4453
9,45.0,-114.0,2,1270.7753
9,45.0,-113.5,3,879.4373
9,45.0,-111.0,8,2079.7944
9,45.0,-108.0,1,431.16406
9,45.0,-107.5,10,8400.142
9,45.0,-106.0,4,1037.426
9,45.0,-105.5,7,2240.899
9,45.0,-96.5,1,232.25136
9,45.0,-94.5,1,40.45113
9,45.0,-92.5,1,34.523174
9,45.0,-75.0,1,38.48411
9,45.0,-74.5,1,22.797043
9,45.0,-72.5,1,25.656298
9,45.0,-71.5,1,25.10118
9,45.5,-122.5,1,140.51346
9,45.5,-122.0,2,1087.799
9,45.5,-121.0,1,130.68497
9,45.5,-120.0,1,275.28558
9,45.5,-119.5,1,157.48003
9,45.5,-119.0,1,155.67421
9,45.5,-118.0,2,429.31897
9,45.5,-117.5,4,1551.539
9,45.5,-117.0,4,777.0748
9,45.5,-116.5,11,5260.6836
9,45.5,-116.0,7,2312.7727
9,45.5,-115.5,15,5174.666
9,45.5,-115.0,15,5460.829
9,45.5,-114.5,17,5329.408
9,45.5,-114.0,12,5222.0337
9,45.5,-113.5,3,917.69507
9,45.5,-113.0,5,2330.2273
9,45.5,-112.0,1,261.66104
9,45.5,-111.0,6,8359.796
9,45.5,-107.0,6,1595.8754
9,45.5,-106.5,4,699.32
9,45.5,-106.0,3,506.43927
9,45.5,-101.0,1,49.80117
9,45.5,-98.5,1,44.880165
9,45.5,-96.5,1,270.81656
9,45.5,-95.5,1,36.755707
9,45.5,-89.5,1,31.138498
9,46.0,-121.5,4,2483.7368
9,46.0,-120.5,2,890.1402
9,46.0,-118.5,6,2155.6172
9,46.0,-118.0,6,2151.187
9,46.0,-116.5,17,6496.3545
9,46.0,-116.0,15,5147.6895
9,46.0,-115.5,1,65.638916
9,46.0,-115.0,18,3264.8535
9,46.0,-114.5,5,1045.9961
9,46.0,-114.0,27,13174.388
9,46.0,-113.5,5,3922.6167
9,46.0,-113.0,11,6407.8506
9,46.0,-112.5,13,8359.595
9,46.0,-112.0,1,179.05995
9,46.0,-110.5,1,69.48286
9,46.0,-107.5,3,1518.528
9,46.0,-100.0,1,51.487755
9,46.0,-98.5,1,149.3467
9,46.0,-98.0,2,75.29528
9,46.0,-96.5,1,52.66024
9,46.0,-94.0,1,56.646843
9,46.0,-92.0,2,110.63129
9,46.0,-84.5,1,28.983938
9,46.0,-82.0,1,28.22337
9,46.0,-75.5,4,123.49631
9,46.5,-123.5,2,384.90488
9,46.5,-122.0,2,189.31352
9,46.5,-121.5,3,1098.9045
9,46.5,-121.0,1,929.2447
9,46.5,-119.5,1,112.54114
9,46.5,-118.5,9,1982.8855
9,46.5,-118.0,3,1537.9495
9,46.5,-117.0,1,302.89038
9,46.5,-116.5,27,5960.734
9,46.5,-116.0,6,2495.2441
9,46.5,-115.5,3,288.50903
9,46.5,-115.0,14,2213.852
9,46.5,-114.5,14,4932.6924
9,46.5,-114.0,6,2017.1113
9,46.5,-112.5,1,287.0046
9,46.5,-112.0,2,222.68779
9,46.5,-108.5,3,730.6257
9,46.5,-102.5,3,2529.8582
9,46.5,-95.5,2,64.24358
9,46.5,-93.0,2,73.38153
9,46.5,-92.0,2,709.7313
9,46.5,-91.5,6,689.30115
9,46.5,-87.5,1,157.48685
9,46.5,-81.0,2,106.18532
9,46.5,-75.0,1,27.977577
9,47.0,-121.5,8,2373.4324
9,47.0,-121.0,4,1883.1146
9,47.0,-120.5,6,3396.1995
9,47.0,-119.5,1,210.13078
9,47.0,-118.0,1,338.01855
9,47.0,-117.5,3,490.1834
9,47.0,-117.0,4,962.92346
9,47.0,-116.5,1,261.47247
9,47.0,-116.0,2,616.3731
9,47.0,-115.5,9,1566.1003
9,47.0,-115.0,4,1984.3812
9,47.0,-114.0,1,159.0912
9,47.0,-113.0,3,367.70367
9,47.0,-112.5,1,52.36644
9,47.0,-111.0,1,73.05692
9,47.0,-110.0,1,333.4152
9,47.0,-107.5,1,172.62573
9,47.0,-102.5,2,217.91681
9,47.0,-100.0,1,58.239056
9,47.0,-98.0,1,113.38511
9,47.0,-96.5,2,171.9736
9,47.0,-94.5,1,37.818478
9,47.0,-93.0,1,45.351524
9,47.0,-84.5,1,23.874277
9,47.0,-76.5,1,16.271364
9,47.5,-123.5,5,3964.105
9,47.5,-121.5,3,2053.4717
9,47.5,-121.0,6,1072.5063
9,47.5,-120.5,5,2787.699
9,47.5,-120.0,2,325.5255
9,47.5,-119.5,9,8377.885
9,47.5,-118.5,19,14574.586
9,47.5,-118.0,2,415.78717
9,47.5,-117.5,1,1716.4272
9,47.5,-117.0,1,133.04735
9,47.5,-116.0,4,960.979
9,47.5,-115.5,1,252.2657
9,47.5,-114.5,1,334.97354
9,47.5,-114.0,2,175.044
9,47.5,-113.5,4,376.64197
9,47.5,-113.0,4,2571.8635
9,47.5,-107.0,4,1759.686
9,47.5,-103.5,1,56.084206
9,47.5,-99.5,2,102.23243
9,47.5,-99.0,1,210.23297
9,47.5,-98.0,1,40.67455
9,47.5,-96.5,1,38.45528
9,47.5,-96.0,1,47.34688
9,47.5,-91.0,1,48.13048
9,47.5,-90.5,1,73.97377
9,47.5,-77.5,1,25.94961
9,47.5,-73.5,1,26.751686
9,47.5,-66.5,1,58.66617
9,48.0,-124.0,1,214.84726
9,48.0,-123.0,1,118.028305
9,48.0,-121.5,3,4244.079
9,48.0,-121.0,1,115.02163
9,48.0,-120.5,12,7814.557
9,48.0,-119.5,30,44435.11
9,48.0,-118.5,7,9738.538
9,48.0,-118.0,1,844.4891
9,48.0,-117.0,1,727.4275
9,48.0,-116.5,2,1006.4088
9,48.0,-116.0,9,2049.6572
9,48.0,-115.5,1,55.28022
9,48.0,-115.0,1,79.11313
9,48.0,-114.5,2,185.40506
9,48.0,-114.0,1,117.44524
9,48.0,-113.5,2,629.926
9,48.0,-113.0,2,1121.1815
9,48.0,-104.5,1,225.53554
9,48.0,-104.0,1,424.99615
9,48.0,-98.5,1,86.16429
9,48.0,-98.0,1,54.37959
9,48.0,-97.5,1,65.50254
9,48.0,-97.0,2,87.15375
9,48.0,-96.0,3,232.01071
9,48.0,-95.0,1,36.767365
9,48.0,-94.5,2,169.67728
9,48.0,-94.0,1,31.292845
9,48.0,-93.0,1,36.390232
9,48.0,-92.5,1,62.26418
9,48.0,-90.5,1,136.13718
9,48.0,-90.0,2,327.38617
9,48.0,-79.0,1,37.79819
9,48.0,-78.5,1,17.00935
9,48.0,-71.0,1,37.810787
9,48.0,-70.5,2,87.74052
9,48.0,-66.5,1,28.552279
9,48.5,-121.5,2,574.7654
9,48.5,-121.0,1,141.04959
9,48.5,-120.5,5,2264.0024
9,48.5,-119.5,18,56029.797
9,48.5,-118.5,3,1072.9716
9,48.5,-118.0,2,917.4039
9,48.5,-117.5,3,2218.233
9,48.5,-117.0,2,146.72281
9,48.5,-116.5,1,91.69824
9,48.5,-116.0,4,1354.4563
9,48.5,-115.5,2,133.76065
9,48.5,-115.0,2,211.00537
9,48.5,-114.5,1,69.221794
9,48.5,-114.0,3,1625.8602
9,48.5,-113.5,1,80.18954
9,48.5,-109.5,1,145.84352
9,48.5,-99.0,2,100.0315
9,48.5,-98.5,2,101.78722
9,48.5,-96.5,4,698.7274
9,48.5,-95.5,2,88.251785
9,48.5,-93.0,2,76.93365
9,48.5,-92.5,2,83.6783
9,48.5,-92.0,3,111.134186
9,48.5,-91.0,1,37.99545
9,48.5,-89.0,1,48.23288
9,48.5,-80.0,1,26.699202
9,48.5,-77.5,1,27.632551
9,48.5,-74.5,1,40.295128
9,48.5,-71.5,1,29.094036
9,49.0,-121.5,15,8895.133
9,49.0,-121.0,8,3531.9539
9,49.0,-120.5,6,2630.7407
9,49.0,-120.0,5,1386.6072
9,49.0,-118.0,1,107.49762
9,49.0,-117.0,2,638.1961
9,49.0,-116.5,9,3085.9202
9,49.0,-113.5,1,100.68406
9,49.0,-101.0,1,52.7519
9,49.0,-99.0,1,139.77174
9,49.0,-97.0,1,94.12644
9,49.0,-96.5,1,78.619736
9,49.0,-96.0,3,328.3413
9,49.0,-95.5,2,115.14452
9,49.0,-92.0,1,43.209297
9,49.0,-88.5,2,71.0713
9,49.0,-86.5,1,24.101973
9,49.0,-84.5,1,26.524689
9,49.0,-84.0,1,36.153187
9,49.0,-83.0,3,109.74917
9,49.0,-82.5,1,50.930153
9,49.0,-78.5,1,32.663864
9,49.0,-76.5,1,31.260073
9,49.0,-69.5,1,28.722004
9,49.5,-121.0,4,962.7879
9,49.5,-118.0,8,1632.92
9,49.5,-117.5,3,288.4828
9,49.5,-117.0,2,278.96838
9,49.5,-116.5,1,138.04424
9,49.5,-116.0,2,226.21048
9,49.5,-115.5,1,240.9805
9,49.5,-115.0,2,283.08
9,49.5,-114.0,1,95.790115
9,49.5,-113.5,1,68.45577
9,49.5,-103.0,1,43.933075
9,49.5,-98.5,3,165.19867
9,49.5,-98.0,1,38.33277
9,49.5,-96.5,4,442.10754
9,49.5,-95.5,1,40.14591
9,49.5,-94.0,1,37.61966
9,49.5,-92.0,2,92.60487
9,49.5,-91.0,2,94.043915
9,49.5,-89.0,1,40.628777
9,49.5,-85.5,1,66.37093
9,49.5,-83.5,3,104.67668
9,49.5,-79.0,1,35.61201
9,49.5,-78.5,1,35.68097
9,49.5,-68.5,2,59.87866
9,50.0,-122.0,1,350.75592
9,50.0,-121.5,1,156.2676
9,50.0,-117.5,1,82.64923
9,50.0,-117.0,1,256.43823
9,50.0,-102.0,1,62.031693
9,50.0,-90.0,1,36.44627
9,50.0,-84.5,1,35.721493
9,50.0,-84.0,3,114.22983
9,50.0,-75.5,1,29.229242
10,25.0,-112.0,3,164.44934
10,25.0,-111.5,5,265.13354
10,25.0,-111.0,1,37.336815
10,25.0,-98.5,1,25.865152
10,25.0,-98.0,1,43.311096
10,25.5,-112.0,3,180.84401
10,25.5,-111.5,1,35.224365
10,25.5,-109.0,1,43.67338
10,25.5,-108.5,10,446.72943
10,25.5,-108.0,10,776.8701
10,25.5,-107.5,1,30.88212
10,25.5,-100.5,2,60.865154
10,25.5,-100.0,1,66.36613
10,25.5,-99.5,1,37.568867
10,25.5,-98.5,2,96.69501
10,25.5,-98.0,3,230.0413
10,25.5,-97.5,1,18.661556
10,25.5,-81.0,3,700.6695
10,25.5,-80.5,1,28.970125
10,26.0,-109.0,6,332.16464
10,26.0,-108.5,1,69.60544
10,26.0,-101.0,1,22.971514
10,26.0,-100.0,2,92.44766
10,26.0,-98.5,9,480.58426
10,26.0,-98.0,11,1436.6633
10,26.0,-97.5,2,359.1256
10,26.0,-81.5,3,412.85226
10,26.5,-109.0,1,43.90547
10,26.5,-108.5,1,63.25144
10,26.5,-107.0,1,37.194355
10,26.5,-100.0,1,21.09391
10,26.5,-99.5,1,44.240784
10,26.5,-99.0,3,125.70547
10,26.5,-98.5,1,67.31672
10,26.5,-98.0,2,74.8994
10,26.5,-97.5,4,125.2382
10,26.5,-81.5,3,79.03096
10,26.5,-81.0,16,1373.7018
10,26.5,-80.5,11,663.53674
10,26.5,-77.5,1,26.669674
10,26.5,-77.0,1,32.788517
10,27.0,-114.0,1,66.08998
10,27.0,-113.0,1,40.24539
10,27.0,-112.0,2,121.102615
10,27.0,-110.0,2,169.44698
10,27.0,-109.5,8,462.83136
10,27.0,-101.5,4,199.45393
10,27.0,-98.0,7,766.82294
10,27.0,-97.5,2,71.16024
10,27.0,-82.0,1,74.25621
10,27.0,-81.5,10,1249.3076
10,27.0,-81.0,1,105.49579
10,27.0,-80.5,11,966.0266
10,27.5,-114.0,1,179.52707
10,27.5,-110.0,5,304.44318
10,27.5,-99.5,1,74.4249
10,27.5,-98.5,1,53.279495
10,27.5,-97.5,1,20.603603
10,27.5,-82.0,1,24.940882
10,27.5,-81.5,2,106.71248
10,27.5,-80.5,1,29.632534
10,28.0,-110.0,1,59.75138
10,28.0,-98.5,1,35.656166
10,28.0,-97.5,2,117.95888
10,28.0,-82.0,3,104.68248
10,28.0,-80.5,1,78.9249
10,28.5,-113.5,1,24.936829
10,28.5,-111.5,2,327.96564
10,28.5,-104.0,1,30.351318
10,28.5,-101.0,1,24.967884
10,28.5,-97.5,4,729.2779
10,28.5,-97.0,1,37.378536
10,28.5,-96.5,2,209.4395
10,28.5,-82.5,3,137.71576
10,28.5,-82.0,2,124.664444
10,28.5,-81.0,1,168.0692
10,29.0,-99.0,1,28.345037
10,29.0,-98.5,2,52.752464
10,29.0,-97.0,4,264.34064
10,29.0,-96.5,1,44.453606
10,29.0,-96.0,3,408.02902
10,29.0,-95.5,6,617.62854
10,29.0,-95.0,2,305.68448
10,29.0,-91.0,1,20.089632
10,29.0,-82.5,1,24.748888
10,29.0,-82.0,2,69.758064
10,29.5,-112.0,1,34.32393
10,29.5,-111.0,1,58.659096
10,29.5,-108.0,1,30.565199
10,29.5,-104.0,1,32.369774
10,29.5,-100.5,1,38.11735
10,29.5,-100.0,1,29.528526
10,29.5,-98.0,2,91.255394
10,29.5,-97.5,1,47.5178
10,29.5,-96.5,4,615.4643
10,29.5,-96.0,1,38.973568
10,29.5,-95.5,1,89.71344
10,29.5,-95.0,1,45.38479
10,29.5,-94.5,8,761.0795
10,29.5,-94.0,5,283.2061
10,29.5,-92.0,1,76.88469
10,29.5,-91.5,8,737.73804
10,29.5,-91.0,4,248.70226
10,29.5,-90.5,10,406.5345
10,29.5,-83.0,4,293.69257
10,29.5,-82.5,2,80.31212
10,29.5,-82.0,1,20.456152
10,30.0,-115.5,1,134.3723
10,30.0,-99.5,1,43.9389
10,30.0,-98.0,1,90.56575
10,30.0,-97.5,1,48.919556
10,30.0,-96.0,2,96.03657
10,30.0,-95.0,2,88.591034
10,30.0,-94.5,2,124.14653
10,30.0,-94.0,12,1489.1493
10,30.0,-93.5,6,1169.179
10,30.0,-93.0,13,845.3763
10,30.0,-92.5,6,487.5109
10,30.0,-92.0,38,2080.7046
10,30.0,-91.5,33,2188.8882
10,30.0,-91.0,80,5447.4644
10,30.0,-90.5,26,1774.4219
10,30.0,-90.0,3,195.90437
10,30.0,-85.5,3,248.24384
10,30.0,-85.0,5,625.6011
10,30.0,-84.5,3,1441.7559
10,30.0,-83.0,1,27.598536
10,30.5,-109.5,24,1690.9954
10,30.5,-108.5,1,37.864574
10,30.5,-104.0,1,56.274162
10,30.5,-101.5,1,48.052273
10,30.5,-100.5,2,177.57913
10,30.5,-100.0,2,102.11232
10,30.5,-98.0,2,73.61629
10,30.5,-97.0,5,277.14117
10,30.5,-95.5,4,659.9
10,30.5,-95.0,4,284.1575
10,30.5,-94.5,11,1320.6464
10,30.5,-94.0,5,264.12286
10,30.5,-93.5,10,697.07166
10,30.5,-93.0,27,3206.332
10,30.5,-92.5,7,629.27
10,30.5,-92.0,23,1638.5498
10,30.5,-91.5,82,5982.0303
10,30.5,-91.0,6,309.5116
10,30.5,-90.5,8,531.6629
10,30.5,-90.0,6,239.86356
10,30.5,-89.5,1,35.612747
10,30.5,-89.0,1,75.30511
10,30.5,-88.5,1,52.52789
10,30.5,-87.5,8,680.2058
10,30.5,-87.0,4,378.57358
10,30.5,-86.5,1,42.222923
10,30.5,-86.0,1,29.920843
10,30.5,-85.5,5,426.59027
10,30.5,-85.0,10,567.73083
10,30.5,-84.5,16,1042.7649
10,30.5,-84.0,10,568.2755
10,30.5,-83.5,3,99.31483
10,30.5,-83.0,1,67.257225
10,30.5,-82.5,1,34.75191
10,30.5,-82.0,2,57.050194
10,31.0,-116.0,8,931.12506
10,31.0,-115.5,11,3108.9075
10,31.0,-110.5,5,582.61755
10,31.0,-101.5,1,28.748552
10,31.0,-101.0,1,211.6701
10,31.0,-100.5,2,71.08922
10,31.0,-97.5,6,510.28207
10,31.0,-96.5,4,271.0733
10,31.0,-95.5,8,1649.9789
10,31.0,-95.0,14,2009.0693
10,31.0,-94.5,10,1210.4283
10,31.0,-94.0,9,950.1939
10,31.0,-93.5,8,470.74893
10,31.0,-93.0,15,1327.8455
10,31.0,-92.5,27,2963.3027
10,31.0,-92.0,61,5715.026
10,31.0,-91.5,23,1750.8215
10,31.0,-91.0,3,123.31485
10,31.0,-90.5,16,1075.8763
10,31.0,-90.0,5,738.577
10,31.0,-89.0,5,263.64767
10,31.0,-88.5,8,578.1388
10,31.0,-88.0,6,406.03265
10,31.0,-87.5,17,1937.9502
10,31.0,-87.0,5,215.53088
10,31.0,-86.5,28,3440.2607
10,31.0,-86.0,12,1019.5785
10,31.0,-85.5,6,1167.725
10,31.0,-85.0,13,1009.1084
10,31.0,-84.5,29,2190.4578
10,31.0,-84.0,7,190.7951
10,31.0,-83.5,5,205.66013
10,31.0,-83.0,9,401.9433
10,31.0,-82.0,1,27.699478
10,31.5,-116.5,19,9951.623
10,31.5,-116.0,12,4556.633
10,31.5,-111.5,5,1369.5957
10,31.5,-110.5,1,64.09914
10,31.5,-107.5,1,23.06269
10,31.5,-105.0,2,87.420334
10,31.5,-103.5,1,25.671497
10,31.5,-102.0,10,463.43307
10,31.5,-101.5,1,78.34593
10,31.5,-101.0,1,57.9612
10,31.5,-100.5,2,81.29443
10,31.5,-99.5,2,85.175095
10,31.5,-98.0,2,111.20572
10,31.5,-97.5,2,67.57578
10,31.5,-97.0,1,29.121544
10,31.5,-96.5,1,80.66283
10,31.5,-96.0,2,62.510162
10,31.5,-95.5,5,253.67871
10,31.5,-95.0,9,1180.964
10,31.5,-94.5,3,136.00201
10,31.5,-94.0,3,223.99997
10,31.5,-93.5,7,352.1313
10,31.5,-93.0,11,711.771
10,31.5,-92.5,4,150.65024
10,31.5,-92.0,3,228.14609
10,31.5,-91.5,3,176.21779
10,31.5,-91.0,2,155.3787
10,31.5,-90.5,1,26.600805
10,31.5,-90.0,3,157.23312
10,31.5,-89.5,17,1188.8259
10,31.5,-89.0,7,409.48703
10,31.5,-88.5,19,1083.0392
10,31.5,-88.0,12,875.1854
10,31.5,-87.5,23,2227.5073
10,31.5,-87.0,25,2083.3762
10,31.5,-86.5,29,1545.3777
10,31.5,-86.0,21,1498.977
10,31.5,-85.5,38,4683.423
10,31.5,-85.0,37,2571.9492
10,31.5,-84.5,8,542.08624
10,31.5,-84.0,13,1285.7133
10,31.5,-83.5,6,487.7173
10,31.5,-83.0,4,113.57347
10,31.5,-82.5,12,927.02795
10,31.5,-81.5,3,559.4628
10,32.0,-117.0,14,10441.17
10,32.0,-116.5,36,23276.61
10,32.0,-115.0,1,143.06049
10,32.0,-113.0,1,288.11658
10,32.0,-102.0,11,658.3178
10,32.0,-101.5,3,113.98358
10,32.0,-101.0,1,30.056799
10,32.0,-100.5,4,241.8075
10,32.0,-99.0,1,86.4955
10,32.0,-98.0,1,92.41663
10,32.0,-97.0,2,49.982464
10,32.0,-96.5,1,15.078861
10,32.0,-96.0,3,243.03227
10,32.0,-95.0,3,153.15178
10,32.0,-94.5,5,651.2568
10,32.0,-94.0,7,390.222
10,32.0,-93.5,4,228.07603
10,32.0,-93.0,9,741.9231
10,32.0,-92.5,14,1670.596
10,32.0,-92.0,26,2299.8801
10,32.0,-91.5,13,762.20966
10,32.0,-91.0,3,84.58251
10,32.0,-90.5,7,306.99454
10,32.0,-90.0,4,258.83893
10,32.0,-89.5,7,269.65063
10,32.0,-89.0,18,2392.9
10,32.0,-88.5,10,608.54205
10,32.0,-88.0,1,36.757812
10,32.0,-87.5,9,613.15796
10,32.0,-87.0,18,1472.0045
10,32.0,-86.5,18,1029.455
10,32.0,-86.0,13,776.85583
10,32.0,-85.5,45,3350.908
10,32.0,-85.0,41,3180.7122
10,32.0,-84.5,27,1636.6719
10,32.0,-84.0,11,553.3792
10,32.0,-83.5,12,555.38696
10,32.0,-83.0,10,686.92255
10,32.0,-82.5,6,345.62018
10,32.0,-82.0,1,33.324512
10,32.0,-81.5,2,83.41345
10,32.5,-117.0,1,201.58784
10,32.5,-116.5,15,3766.5803
10,32.5,-115.5,3,290.58154
10,32.5,-115.0,1,127.782906
10,32.5,-110.5,1,38.042095
10,32.5,-102.0,3,302.2113
10,32.5,-101.0,2,391.02878
10,32.5,-100.0,2,124.11583
10,32.5,-99.5,3,160.59987
10,32.5,-99.0,1,66.44034
10,32.5,-98.5,4,235.51102
10,32.5,-97.0,1,22.244616
10,32.5,-96.5,2,216.45538
10,32.5,-96.0,1,24.839636
10,32.5,-95.5,2,98.23515
10,32.5,-95.0,5,1512.2733
10,32.5,-94.5,6,369.0257
10,32.5,-94.0,4,233.0398
10,32.5,-93.5,4,316.95026
10,32.5,-93.0,8,598.6166
10,32.5,-92.5,5,581.05817
10,32.5,-92.0,26,2617.252
10,32.5,-91.5,17,1055.6259
10,32.5,-91.0,4,233.78662
10,32.5,-90.5,1,78.97969
10,32.5,-90.0,5,288.35242
10,32.5,-89.5,1,52.7124
10,32.5,-89.0,10,608.2454
10,32.5,-88.5,18,1896.012
10,32.5,-88.0,12,1267.9255
10,32.5,-87.5,8,702.1255
10,32.5,-87.0,10,572.85
10,32.5,-86.5,4,136.7419
10,32.5,-86.0,17,1782.578
10,32.5,-85.5,13,1286.0509
10,32.5,-85.0,17,1264.5387
10,32.5,-84.5,18,1009.34595
10,32.5,-84.0,11,1113.2742
10,32.5,-83.5,6,209.95045
10,32.5,-83.0,20,1185.854
10,32.5,-82.5,20,1569.0015
10,32.5,-82.0,4,113.0918
10,32.5,-81.5,6,265.02823
10,33.0,-116.0,1,144.06474
10,33.0,-115.5,1,65.6878
10,33.0,-114.5,2,1238.3918
10,33.0,-111.0,3,215.09897
10,33.0,-108.0,1,238.07898
10,33.0,-106.0,2,142.91702
10,33.0,-105.5,2,197.95226
10,33.0,-101.0,2,76.834885
10,33.0,-99.5,13,2684.6047
10,33.0,-99.0,2,69.76481
10,33.0,-98.5,1,171.07397
10,33.0,-98.0,1,53.93511
10,33.0,-97.5,1,88.65049
10,33.0,-96.5,1,45.913326
10,33.0,-95.0,6,464.58264
10,33.0,-94.5,10,1445.2587
10,33.0,-94.0,4,378.1806
10,33.0,-93.5,6,251.27774
10,33.0,-93.0,1,78.2489
