date,lat_bin,lon_bin,fire_count,fire_power_MW,max_temp_K,max_power_MW
2024-08-16,17.5,-93.5,1,70.09636,492.07385,70.09636
2024-08-16,19.5,-96.5,1,38.937683,491.30475,38.937683
2024-08-16,25.0,-99.5,1,47.121735,485.7012,47.121735
2024-08-16,28.5,-83.0,1,43.837475,410.98734,43.837475
2024-08-16,29.5,-82.0,1,44.31478,518.2786,44.31478
2024-08-16,30.5,-110.0,1,61.410267,597.38745,61.410267
2024-08-16,30.5,-92.0,1,42.58372,465.924,42.58372
2024-08-16,31.5,-85.5,1,27.457674,422.24936,27.457674
2024-08-16,32.5,-85.5,1,75.218155,486.5802,75.218155
2024-08-16,33.0,-101.0,3,322.664,,118.65317
2024-08-16,33.0,-100.5,1,79.22768,567.9414,79.22768
2024-08-16,33.0,-95.5,1,71.49569,,71.49569
2024-08-16,33.5,-91.5,2,304.17703,673.30994,176.25583
2024-08-16,34.0,-90.5,1,23.757015,528.2771,23.757015
2024-08-16,36.5,-96.5,3,716.3579,1274.2073,327.65082
2024-08-16,37.0,-98.0,1,62.29069,681.7152,62.29069
2024-08-16,43.0,-122.5,1,133.1796,415.10757,133.1796
2024-08-16,43.5,-112.0,2,458.76257,537.8361,248.31447
2024-08-17,16.0,-91.0,1,22.98582,586.3452,22.98582
2024-08-17,17.5,-93.5,2,109.51166,449.05844,71.329926
2024-08-17,17.5,-92.5,1,34.76296,436.423,34.76296
2024-08-17,18.0,-72.0,1,33.13911,438.01617,33.13911
2024-08-17,29.5,-82.5,1,29.817207,560.9645,29.817207
2024-08-17,31.0,-92.5,3,258.57303,592.71783,90.677666
2024-08-17,31.5,-91.5,2,320.59195,523.8273,231.95674
2024-08-17,32.0,-91.5,1,125.43982,,125.43982
2024-08-17,32.5,-92.0,1,99.238846,778.62354,99.238846
2024-08-17,32.5,-87.0,1,29.903399,769.9985,29.903399
2024-08-17,33.0,-101.0,1,88.18078,520.9706,88.18078
2024-08-17,33.0,-91.0,3,458.88885,607.3859,257.78317
2024-08-17,33.0,-90.5,2,223.27013,969.7482,139.30533
2024-08-17,33.5,-91.5,1,57.74537,448.34427,57.74537
2024-08-17,34.0,-91.0,2,294.30267,599.2553,210.1338
2024-08-17,34.5,-100.0,1,41.764683,419.7772,41.764683
2024-08-17,37.0,-98.0,1,68.15918,738.355,68.15918
2024-08-17,43.5,-110.5,1,209.16612,,209.16612
2024-08-17,44.0,-116.0,2,900.47546,1002.98486,452.05966
2024-08-17,46.0,-122.0,2,902.21643,693.41675,597.5734
2024-08-17,46.0,-121.5,1,696.61926,717.1494,696.61926
2024-08-18,16.5,-91.5,2,178.57489,683.5831,91.256996
2024-08-18,17.5,-93.5,1,98.03576,743.574,98.03576
2024-08-18,28.5,-102.5,1,37.592762,432.57745,37.592762
2024-08-18,31.5,-92.5,1,49.18717,509.2141,49.18717
2024-08-18,33.0,-91.5,1,54.883125,513.71893,54.883125
2024-08-18,33.0,-91.0,1,58.050476,549.9771,58.050476
2024-08-18,33.5,-92.0,1,28.248587,462.24326,28.248587
2024-08-18,33.5,-90.5,2,295.323,872.18066,155.98676
2024-08-18,34.0,-99.0,5,1141.5099,856.68854,412.96082
2024-08-18,34.5,-99.0,1,44.693813,424.06226,44.693813
2024-08-18,35.5,-90.5,3,655.3229,746.26587,320.5369
2024-08-18,36.0,-119.0,1,198.98274,,198.98274
2024-08-18,43.5,-110.5,2,419.9928,,211.28183
2024-08-18,44.0,-116.0,1,319.7085,,319.7085
2024-08-18,44.0,-115.5,1,173.97559,525.4204,173.97559
2024-08-18,45.0,-117.5,1,141.35712,451.25592,141.35712
2024-08-18,45.5,-116.0,1,106.1513,410.87747,106.1513
2024-08-18,46.0,-115.0,1,148.38846,493.88678,148.38846
2024-08-18,53.0,-126.0,1,248.52672,,248.52672
2024-08-19,16.0,-95.5,1,39.503788,510.47766,39.503788
2024-08-19,17.5,-93.5,3,170.04446,802.9055,74.27122
2024-08-19,25.5,-109.0,1,30.677616,404.77948,30.677616
2024-08-19,31.0,-116.0,1,122.87115,717.36914,122.87115
2024-08-19,31.5,-113.5,4,273.32635,445.26782,73.82187
2024-08-19,31.5,-87.0,1,38.034595,638.4801,38.034595
2024-08-19,32.5,-88.5,1,26.418936,412.52557,26.418936
2024-08-19,34.5,-91.0,3,423.2784,587.1143,175.45137
2024-08-19,35.0,-115.0,2,187.79677,810.7615,94.44642
2024-08-19,36.0,-119.0,1,152.87108,,152.87108
2024-08-19,43.5,-110.5,1,228.6201,,228.6201
2024-08-19,44.0,-115.5,1,207.12366,429.22632,207.12366
2024-08-19,46.0,-116.5,1,162.98453,,162.98453
2024-08-19,46.0,-115.0,1,102.932236,433.841,102.932236
2024-08-19,51.5,-114.0,1,317.84357,826.8579,317.84357
2024-08-20,17.5,-93.5,1,76.38942,,76.38942
2024-08-20,18.0,-94.5,1,41.001083,526.3544,41.001083
2024-08-20,18.0,-94.0,1,44.93759,604.14465,44.93759
2024-08-20,20.5,-76.5,3,199.29916,855.8096,73.327255
2024-08-20,27.0,-114.5,5,274.50192,511.68625,65.482254
2024-08-20,30.5,-90.5,1,37.441593,454.3873,37.441593
2024-08-20,31.0,-99.5,1,73.6324,475.3731,73.6324
2024-08-20,31.0,-93.5,1,107.24822,522.0693,107.24822
2024-08-20,31.0,-86.5,1,55.651688,524.6513,55.651688
2024-08-20,31.5,-95.0,1,99.158714,,99.158714
2024-08-20,31.5,-87.0,2,321.8288,844.3827,184.25076
2024-08-20,32.0,-89.5,1,27.574627,472.57135,27.574627
2024-08-20,32.5,-87.5,1,88.68742,,88.68742
2024-08-20,33.0,-90.0,1,59.59984,608.6495,59.59984
2024-08-20,33.5,-88.0,1,39.85159,,39.85159
2024-08-20,35.5,-90.5,1,100.05422,564.91986,100.05422
2024-08-20,35.5,-88.5,1,25.523193,534.43005,25.523193
2024-08-20,36.5,-98.5,1,72.730194,827.4622,72.730194
2024-08-20,36.5,-92.0,1,74.257576,,74.257576
2024-08-20,45.5,-116.0,1,213.35889,,213.35889
2024-08-20,46.0,-116.5,2,959.03955,1092.9163,546.7861
2024-08-21,17.5,-93.5,1,32.353962,455.70578,32.353962
2024-08-21,18.0,-93.5,1,19.53797,442.2463,19.53797
2024-08-21,18.0,-72.0,1,24.98006,517.23486,24.98006
2024-08-21,18.5,-71.5,1,31.470198,485.92096,31.470198
2024-08-21,20.5,-76.5,1,32.160576,419.0081,32.160576
2024-08-21,21.0,-78.0,1,39.28502,494.21637,39.28502
2024-08-21,25.0,-111.5,1,56.760777,413.56937,56.760777
2024-08-21,25.5,-98.0,1,60.389153,453.1787,60.389153
2024-08-21,28.5,-98.0,2,67.30011,445.65237,36.146694
2024-08-21,30.5,-93.5,1,91.635155,620.02136,91.635155
2024-08-21,31.0,-93.5,1,59.63972,529.7604,59.63972
2024-08-21,31.5,-92.5,1,24.918978,509.5437,24.918978
2024-08-21,32.0,-93.5,1,108.143814,1211.964,108.143814
2024-08-21,32.0,-91.5,1,117.648056,466.8579,117.648056
2024-08-21,32.5,-93.5,1,46.51968,600.354,46.51968
2024-08-21,32.5,-92.0,1,160.01176,517.07007,160.01176
2024-08-21,32.5,-91.5,2,246.43344,594.53076,155.00685
2024-08-21,33.0,-90.5,1,133.29099,893.22144,133.29099
2024-08-21,33.0,-90.0,1,36.121716,527.1784,36.121716
2024-08-21,33.5,-112.0,1,47.687813,415.4372,47.687813
2024-08-21,33.5,-93.0,1,34.005398,563.052,34.005398
2024-08-21,33.5,-91.5,2,103.43259,727.42255,55.895203
2024-08-21,34.0,-91.0,3,627.81006,554.86646,385.84348
2024-08-21,34.0,-88.5,1,104.83057,607.4958,104.83057
2024-08-21,34.5,-106.0,1,37.899105,738.1352,37.899105
2024-08-21,35.5,-90.5,1,54.150997,515.367,54.150997
2024-08-21,36.5,-96.5,2,385.53357,780.6562,233.2474
2024-08-21,43.5,-110.5,4,1106.0598,,458.00604
2024-08-21,44.0,-115.5,1,264.7992,,264.7992
2024-08-21,44.0,-107.0,2,949.9826,583.1589,742.3744
2024-08-21,44.0,-106.5,3,2674.3767,739.67346,1566.1307
2024-08-21,44.5,-116.0,1,194.9004,657.5431,194.9004
2024-08-21,46.5,-117.0,1,146.4579,706.8762,146.4579
2024-08-21,47.0,-114.5,2,1004.23303,,602.0228
2024-08-22,20.5,-76.5,1,91.46673,541.6267,91.46673
2024-08-22,21.5,-79.0,1,99.61684,627.1082,99.61684
2024-08-22,21.5,-78.0,2,149.33435,552.1196,75.0123
2024-08-22,26.0,-77.5,1,145.46634,843.94324,145.46634
2024-08-22,30.5,-95.0,1,89.109955,686.11017,89.109955
2024-08-22,31.0,-89.5,1,71.152275,701.822,71.152275
2024-08-22,31.5,-91.5,1,108.47095,440.10376,108.47095
2024-08-22,32.0,-93.5,1,36.1308,542.286,36.1308
2024-08-22,32.0,-91.5,1,496.94772,877.39966,496.94772
2024-08-22,32.0,-86.0,1,172.21037,,172.21037
2024-08-22,32.5,-92.0,3,448.67688,514.54297,245.75368
2024-08-22,32.5,-89.5,1,43.00777,498.5564,43.00777
2024-08-22,33.0,-91.5,1,93.23244,527.7278,93.23244
2024-08-22,33.0,-91.0,4,708.99396,608.155,371.29007
2024-08-22,33.0,-90.5,2,164.39078,959.2004,94.7206
2024-08-22,33.0,-86.0,1,96.53436,508.99435,96.53436
2024-08-22,33.5,-91.5,1,102.56738,560.5799,102.56738
2024-08-22,33.5,-91.0,5,1106.4147,1226.3025,539.2536
2024-08-22,34.0,-95.5,1,88.1815,,88.1815
2024-08-22,34.0,-91.0,1,41.70563,475.86755,41.70563
2024-08-22,34.0,-89.0,1,37.67658,479.1088,37.67658
2024-08-22,34.5,-83.5,1,64.93277,662.10284,64.93277
2024-08-22,35.0,-80.0,2,116.1013,777.46985,60.25387
2024-08-22,35.0,-79.5,2,732.5481,872.2356,416.44897
2024-08-22,35.5,-79.5,2,387.31622,,218.26805
2024-08-22,36.5,-104.0,3,1234.8994,710.44714,652.63477
2024-08-22,36.5,-79.0,1,53.11244,452.84906,53.11244
2024-08-22,38.5,-115.5,1,393.05817,,393.05817
2024-08-22,43.5,-110.5,5,3218.6243,,1463.8528
2024-08-22,43.5,-106.5,1,141.2028,,141.2028
2024-08-22,44.0,-116.0,3,1128.309,611.28644,404.68185
2024-08-22,44.0,-115.5,7,3707.1108,947.8285,1124.337
2024-08-22,44.0,-106.5,3,664.56866,636.7221,253.79121
2024-08-22,44.0,-106.0,2,1202.3795,975.0771,958.6434
2024-08-22,44.5,-116.0,2,924.3705,972.55,490.82425
2024-08-22,44.5,-106.5,8,3330.5173,1120.4395,785.4513
2024-08-22,44.5,-105.5,1,135.02373,,135.02373
2024-08-22,45.0,-115.5,1,218.13683,533.22144,218.13683
2024-08-22,45.0,-115.0,1,184.89328,434.44528,184.89328
2024-08-22,45.0,-107.0,1,113.23855,499.65512,113.23855
2024-08-22,45.5,-115.5,1,423.71695,492.01892,423.71695
2024-08-22,45.5,-115.0,2,566.193,558.6022,377.5359
2024-08-22,45.5,-107.0,1,101.073586,,101.073586
2024-08-22,46.0,-117.0,2,536.5989,604.8588,363.61755
2024-08-23,18.0,-94.5,1,27.017025,488.06348,27.017025
2024-08-23,30.5,-99.5,3,215.2425,439.60934,86.36505
2024-08-23,30.5,-93.5,1,97.8644,574.58875,97.8644
2024-08-23,30.5,-89.5,1,25.342009,637.8758,25.342009
2024-08-23,31.0,-98.0,1,49.942165,525.0359,49.942165
2024-08-23,32.5,-91.0,2,196.21751,605.7928,118.56304
2024-08-23,32.5,-86.5,3,542.45,814.93665,250.56404
2024-08-23,33.0,-91.0,2,158.125,434.39035,82.83181
2024-08-23,33.5,-93.5,1,59.50951,464.82526,59.50951
2024-08-23,34.0,-90.5,2,163.85085,563.82117,85.83345
2024-08-23,34.0,-85.5,1,42.1082,438.29086,42.1082
2024-08-23,35.5,-91.0,2,545.63336,534.3751,350.9064
2024-08-23,35.5,-90.5,2,374.5259,506.63208,233.17305
2024-08-23,36.0,-98.5,1,55.2646,648.03906,55.2646
2024-08-23,36.5,-104.0,2,272.3062,489.65665,144.16144
2024-08-23,43.5,-110.5,1,331.7834,,331.7834
2024-08-23,44.0,-115.5,20,21478.963,1398.2542,3070.6414
2024-08-23,44.0,-106.0,4,1769.8186,509.87335,692.0681
2024-08-23,44.5,-106.5,1,208.0911,504.59943,208.0911
2024-08-23,44.5,-105.5,1,835.9365,724.6208,835.9365
2024-08-23,45.0,-106.5,6,8315.969,845.0969,3118.0083
2024-08-23,50.5,-79.5,2,945.2964,661.114,706.909
2024-08-23,50.5,-79.0,4,1123.5767,823.8364,359.92603
2024-08-24,17.5,-93.5,2,149.23222,576.73126,91.18921
2024-08-24,17.5,-92.5,1,25.447498,407.30658,25.447498
2024-08-24,18.0,-93.0,1,85.32297,577.006,85.32297
2024-08-24,30.5,-99.5,2,132.92938,521.6847,81.56259
2024-08-24,30.5,-89.5,1,66.38828,486.25058,66.38828
2024-08-24,31.5,-83.5,1,23.327953,452.5744,23.327953
2024-08-24,32.0,-82.0,1,45.732403,480.09766,45.732403
2024-08-24,32.5,-91.5,2,159.89261,667.212,89.991714
2024-08-24,32.5,-91.0,1,114.87484,491.63437,114.87484
2024-08-24,32.5,-90.5,2,316.8818,564.15076,189.85863
2024-08-24,33.0,-99.5,1,44.288692,404.1752,44.288692
2024-08-24,33.0,-91.5,4,439.21454,1015.7302,133.43481
2024-08-24,33.0,-90.5,2,343.39905,673.9692,213.41681
2024-08-24,33.0,-83.5,1,58.8484,473.5602,58.8484
2024-08-24,33.5,-92.0,1,59.743813,659.9603,59.743813
2024-08-24,33.5,-90.5,2,475.38214,782.6339,325.68787
2024-08-24,33.5,-85.5,1,68.95649,624.25146,68.95649
2024-08-24,34.0,-88.5,1,43.619076,740.49744,43.619076
2024-08-24,35.5,-90.5,1,61.306614,523.38776,61.306614
2024-08-24,35.5,-90.0,2,245.36581,619.0325,160.03891
2024-08-24,40.0,-112.5,3,1651.6995,810.4319,735.4318
2024-08-24,43.5,-110.5,2,735.39734,,479.0973
2024-08-24,44.0,-106.0,1,97.9276,496.96323,97.9276
2024-08-24,44.5,-105.5,6,1307.5461,1441.764,333.4428
2024-08-24,45.0,-106.5,8,6497.6694,974.80237,2729.7048
2024-08-25,17.5,-93.5,2,144.96426,585.85077,85.31097
2024-08-25,17.5,-92.5,1,25.438492,429.0615,25.438492
2024-08-25,18.0,-96.5,1,25.20639,402.6919,25.20639
2024-08-25,32.5,-85.5,2,294.23978,937.66516,188.51758
2024-08-25,33.0,-99.5,1,40.90179,408.02075,40.90179
2024-08-25,33.0,-93.0,1,50.183746,,50.183746
2024-08-25,33.0,-90.5,3,581.25415,1958.0039,287.56244
2024-08-25,33.5,-117.5,2,551.9435,,308.40628
2024-08-25,34.0,-92.0,6,755.3124,597.0029,202.37605
2024-08-25,34.0,-91.0,2,233.49345,639.6887,156.65948
2024-08-25,34.5,-92.5,1,45.57427,538.0009,45.57427
2024-08-25,35.5,-90.5,1,87.6693,568.9852,87.6693
2024-08-25,35.5,-90.0,1,67.93096,470.5387,67.93096
2024-08-26,17.5,-93.5,2,140.93646,906.13153,73.27692
2024-08-26,25.0,-112.0,2,203.9017,734.7291,114.77068
2024-08-26,26.5,-110.0,1,75.33253,461.47412,75.33253
2024-08-26,32.0,-88.5,2,239.2472,557.1738,134.51633
2024-08-26,32.0,-83.5,1,49.6141,,49.6141
2024-08-26,32.5,-92.0,1,63.53216,591.0148,63.53216
2024-08-26,33.0,-86.5,5,1393.8668,1256.4077,477.9467
2024-08-26,34.0,-92.0,7,930.472,1781.7671,429.41895
2024-08-26,35.0,-90.5,1,48.332905,672.8705,48.332905
2024-08-26,35.0,-80.0,1,86.71514,944.8619,86.71514
2024-08-26,35.5,-90.5,4,482.54736,1238.828,195.00488
2024-08-26,36.0,-91.5,1,51.14282,,51.14282
2024-08-26,36.5,-96.5,1,83.8585,585.3563,83.8585
2024-08-26,36.5,-90.0,1,215.40178,733.74023,215.40178
2024-08-26,37.0,-98.0,3,162.74998,526.68396,75.23921
2024-08-26,37.0,-90.0,4,1238.8408,886.46423,720.09656
2024-08-26,38.5,-97.5,1,62.63065,,62.63065
2024-08-26,44.0,-115.5,3,393.83694,645.0725,141.22154
2024-08-26,46.0,-116.5,1,212.4881,465.42957,212.4881
2024-08-26,48.5,-96.0,1,102.21549,473.45032,102.21549
2024-08-26,48.5,-95.5,1,95.97586,482.18524,95.97586
2024-08-26,50.5,-79.0,5,1664.26,1076.2155,510.62814
2024-08-27,17.5,-93.5,2,134.2085,1011.28033,70.1594
2024-08-27,28.5,-82.5,1,44.416935,700.8332,44.416935
2024-08-27,31.0,-90.0,1,46.670303,455.48602,46.670303
2024-08-27,31.0,-86.0,1,76.33599,893.77075,76.33599
2024-08-27,31.5,-84.0,1,48.389984,625.3502,48.389984
2024-08-27,32.5,-99.5,1,161.66446,471.5825,161.66446
2024-08-27,32.5,-85.5,3,497.04718,957.77203,189.34021
2024-08-27,33.0,-87.5,3,817.9005,627.8773,384.7507
2024-08-27,33.5,-91.0,4,394.68024,1129.3392,123.822525
2024-08-27,34.0,-92.5,1,92.17274,540.0885,92.17274
2024-08-27,34.0,-92.0,1,56.11864,480.42728,56.11864
2024-08-27,34.0,-90.5,2,172.19421,818.3428,111.23427
2024-08-27,34.5,-90.5,2,493.03687,837.8452,264.9506
2024-08-27,35.0,-80.0,1,42.32166,,42.32166
2024-08-27,35.5,-93.0,1,72.79996,419.3377,72.79996
2024-08-27,35.5,-90.5,3,332.7204,619.0874,199.87123
2024-08-27,36.5,-90.0,2,335.54773,599.2004,178.40498
2024-08-27,37.5,-97.0,1,70.98417,605.7378,70.98417
2024-08-27,44.0,-115.5,16,7972.6196,1715.4586,1924.2723
2024-08-27,44.0,-115.0,1,247.42342,486.90982,247.42342
2024-08-27,46.0,-116.5,1,153.82956,,153.82956
2024-08-28,16.0,-95.5,1,35.01871,422.41415,35.01871
2024-08-28,17.5,-93.5,2,100.500046,692.7575,61.423985
2024-08-28,28.5,-103.0,1,40.64229,417.5248,40.64229
2024-08-28,31.0,-88.5,1,113.87984,491.6893,113.87984
2024-08-28,31.0,-84.0,1,36.96423,445.3777,36.96423
2024-08-28,31.0,-83.5,1,26.557793,435.3792,26.557793
2024-08-28,31.5,-90.0,1,60.01082,552.1196,60.01082
2024-08-28,31.5,-86.0,1,62.35341,476.47186,62.35341
2024-08-28,31.5,-84.5,2,150.31732,851.90906,83.41008
2024-08-28,32.0,-92.0,1,85.61876,561.1842,85.61876
2024-08-28,33.0,-95.5,2,158.44606,575.6875,82.342705
2024-08-28,33.0,-90.5,2,136.3526,467.02274,78.62363
2024-08-28,33.5,-91.5,3,260.82446,626.8335,109.31553
2024-08-28,33.5,-91.0,1,43.09221,546.2964,43.09221
2024-08-28,33.5,-90.5,1,45.723022,444.0592,45.723022
2024-08-28,33.5,-80.5,1,49.296867,467.4073,49.296867
2024-08-28,34.0,-92.0,5,451.01672,922.22797,108.03113
2024-08-28,34.0,-91.0,1,68.51329,459.1668,68.51329
2024-08-28,34.5,-92.0,3,302.68097,728.02686,132.19751
2024-08-28,34.5,-90.5,1,41.211884,575.5776,41.211884
2024-08-28,35.0,-91.5,1,31.064554,464.7154,31.064554
2024-08-28,35.0,-91.0,2,200.27687,606.452,107.16144
2024-08-28,35.0,-90.5,5,633.54114,600.68365,189.07164
2024-08-28,35.5,-91.5,1,76.07664,642.76514,76.07664
2024-08-28,35.5,-90.5,1,57.921032,,57.921032
2024-08-28,36.0,-90.5,2,349.87622,765.87823,233.89105
2024-08-28,36.5,-96.5,2,110.10038,483.83337,65.68722
2024-08-28,36.5,-90.5,1,33.148426,728.9608,33.148426
2024-08-28,36.5,-90.0,1,66.67979,458.67236,66.67979
2024-08-28,38.0,-97.0,2,335.095,578.709,236.09274
2024-08-28,39.5,-98.5,1,67.38253,472.18677,67.38253
2024-08-28,40.0,-97.5,1,59.75522,775.8218,59.75522
2024-08-28,43.0,-105.5,1,48.865856,510.20294,48.865856
2024-08-28,43.0,-105.0,1,141.35435,648.3137,141.35435
2024-08-28,44.0,-116.0,1,145.37737,,145.37737
2024-08-28,44.0,-115.5,3,934.1984,721.9289,383.23236
2024-08-28,45.0,-115.5,1,234.30548,598.1016,234.30548
2024-08-28,45.0,-115.0,1,268.39316,426.86404,268.39316
2024-08-29,17.5,-93.5,1,59.945423,485.4265,59.945423
2024-08-29,17.5,-92.5,1,24.078753,435.48907,24.078753
2024-08-29,21.5,-98.5,1,25.585154,537.0121,25.585154
2024-08-29,31.0,-116.0,1,88.24883,480.64703,88.24883
2024-08-29,31.5,-85.0,2,248.0123,666.77246,164.09525
2024-08-29,32.5,-92.0,1,206.45364,450.15717,206.45364
2024-08-29,32.5,-91.5,1,141.58887,,141.58887
2024-08-29,33.5,-91.5,1,93.53961,803.0154,93.53961
2024-08-29,34.0,-99.5,4,255.59042,615.79126,92.159424
2024-08-29,34.0,-92.0,3,369.4165,535.2541,194.21957
2024-08-29,34.5,-92.0,1,35.6051,471.85718,35.6051
2024-08-29,34.5,-90.5,1,92.85587,555.1961,92.85587
2024-08-29,35.0,-91.0,1,38.090084,516.46576,38.090084
2024-08-29,35.0,-80.0,3,205.4603,719.182,89.55671
2024-08-29,35.5,-91.0,1,42.121506,614.58264,42.121506
2024-08-29,36.0,-119.0,3,2156.498,717.03955,1245.6371
2024-08-29,39.0,-122.5,1,80.87099,485.7012,80.87099
2024-08-29,44.5,-116.0,1,310.66693,,310.66693
2024-08-29,45.0,-115.5,1,333.1482,540.4181,333.1482
2024-08-29,46.0,-115.0,1,147.01707,480.70197,147.01707
2024-08-29,50.5,-80.0,1,96.12186,686.7145,96.12186
2024-08-29,50.5,-79.0,1,201.80157,514.8176,201.80157
2024-08-30,17.5,-92.5,1,28.673399,495.15033,28.673399
2024-08-30,18.0,-94.5,1,37.80472,557.99786,37.80472
2024-08-30,20.5,-97.5,1,41.918045,471.4726,41.918045
2024-08-30,21.5,-98.0,1,66.21749,552.55914,66.21749
2024-08-30,31.5,-86.5,3,586.7213,929.75433,324.04514
2024-08-30,31.5,-85.0,1,42.338352,512.56525,42.338352
2024-08-30,31.5,-83.5,3,155.24486,660.34485,65.804886
2024-08-30,32.0,-115.5,1,112.79971,554.9763,112.79971
2024-08-30,36.0,-119.0,2,1388.6267,775.5471,859.7053
2024-08-30,38.5,-116.0,1,424.01163,,424.01163
2024-08-30,39.0,-122.5,1,61.029438,757.3081,61.029438
2024-08-30,44.0,-116.0,1,92.58008,513.33435,92.58008
2024-08-30,44.0,-115.5,2,201.81165,659.24615,106.7875
2024-08-30,45.5,-116.0,1,103.36174,633.48083,103.36174
2024-08-30,45.5,-115.0,1,115.99148,776.15137,115.99148
2024-08-30,45.5,-114.0,1,71.43984,432.90707,71.43984
2024-08-30,45.5,-113.5,2,158.09024,582.55457,87.190254
2024-08-30,46.0,-116.5,1,1045.5239,812.7941,1045.5239
2024-08-30,46.0,-115.0,1,81.259026,428.18253,81.259026
2024-08-30,50.5,-64.5,1,551.2881,622.38367,551.2881
2024-08-30,50.5,-64.0,1,227.42653,977.49426,227.42653
2024-08-31,17.5,-93.5,1,69.47589,,69.47589
2024-08-31,25.0,-112.0,1,76.192406,772.5255,76.192406
2024-08-31,31.0,-116.0,1,63.546577,490.09613,63.546577
2024-08-31,31.5,-113.5,2,121.88577,420.60126,68.73258
2024-08-31,35.5,-90.5,3,350.82056,645.0176,131.24644
2024-08-31,36.0,-119.0,1,166.19064,,166.19064
2024-08-31,36.0,-90.5,1,58.889038,479.2187,58.889038
2024-08-31,37.5,-98.5,2,182.80002,,93.48728
2024-08-31,38.5,-98.0,1,37.147427,514.5979,37.147427
2024-08-31,43.5,-110.5,1,177.12825,,177.12825
2024-08-31,45.0,-115.5,1,140.20421,478.61438,140.20421
2024-08-31,45.0,-115.0,2,548.64716,709.7329,311.62314
2024-08-31,45.5,-116.0,1,215.76262,,215.76262
2024-08-31,45.5,-115.5,1,207.11443,503.44574,207.11443
2024-08-31,45.5,-113.5,2,203.37572,734.17975,113.75229
2024-08-31,46.0,-111.5,1,70.96456,406.7572,70.96456
2024-08-31,46.5,-115.5,1,143.5065,,143.5065
2024-08-31,47.0,-117.0,2,972.1997,553.9875,719.94696
2024-08-31,48.0,-102.5,1,62.43544,490.206,62.43544
2024-08-31,50.0,-102.0,1,96.44058,623.2077,96.44058
2024-09-01,32.0,-84.0,1,43.83236,800.0488,43.83236
2024-09-01,38.0,-122.5,1,79.739716,706.6565,79.739716
2024-09-01,43.5,-110.5,5,3676.6367,819.881,1174.8156
2024-09-01,44.0,-116.5,1,216.7207,699.295,216.7207
2024-09-01,44.0,-116.0,1,139.03735,695.9988,139.03735
2024-09-01,44.0,-115.5,8,4952.3843,1172.7942,1334.1257
2024-09-01,44.5,-116.0,1,99.988914,803.78455,99.988914
2024-09-01,44.5,-106.0,4,1037.426,1385.454,370.8198
2024-09-01,45.0,-115.0,3,741.3906,629.6902,377.95856
2024-09-01,45.5,-116.0,2,521.01807,772.25085,305.2621
2024-09-01,45.5,-115.5,1,152.4307,438.23593,152.4307
2024-09-01,45.5,-115.0,3,688.56726,667.212,297.6344
2024-09-01,45.5,-114.0,4,3661.8801,756.86865,1558.1233
2024-09-01,45.5,-113.5,2,401.96075,699.0752,219.7218
2024-09-01,46.5,-114.5,1,234.85115,701.2178,234.85115
2024-09-02,16.0,-90.5,1,21.39882,441.58707,21.39882
2024-09-02,17.0,-92.0,1,20.897255,471.52753,20.897255
2024-09-02,25.0,-98.5,3,228.06349,417.85443,79.143875
2024-09-02,25.0,-98.0,1,61.261684,406.81213,61.261684
2024-09-02,25.5,-98.0,1,65.25529,402.80176,65.25529
2024-09-02,36.0,-91.5,1,78.38459,489.71158,78.38459
2024-09-02,36.5,-90.0,1,60.310455,508.28018,60.310455
2024-09-02,36.5,-89.5,1,37.667,460.32047,37.667
2024-09-02,42.5,-122.0,5,6840.6294,806.7511,3021.1501
2024-09-02,43.0,-116.0,1,86.82528,449.33313,86.82528
2024-09-02,43.0,-115.5,4,2854.5146,1782.9208,1363.2993
2024-09-02,43.5,-115.5,2,865.21313,,558.42126
2024-09-02,44.0,-120.5,1,247.1711,,247.1711
2024-09-02,44.0,-120.0,1,417.23248,,417.23248
2024-09-02,44.0,-116.5,1,431.57892,692.318,431.57892
2024-09-02,44.5,-120.5,2,1186.4143,576.56647,954.9827
2024-09-02,44.5,-120.0,1,243.60036,494.27133,243.60036
2024-09-02,45.0,-121.5,1,130.68497,726.159,130.68497
2024-09-02,45.5,-113.5,3,1928.2666,,848.12256
2024-09-02,48.5,-96.0,1,145.78122,,145.78122
2024-09-02,49.5,-75.5,1,29.229242,,29.229242
2024-09-03,17.5,-93.5,2,108.91933,586.40015,66.19619
2024-09-03,17.5,-92.5,1,35.305153,413.12985,35.305153
2024-09-03,25.0,-108.5,1,53.378033,409.99847,53.378033
2024-09-03,25.0,-108.0,1,66.72122,415.7668,66.72122
2024-09-03,30.5,-84.5,1,127.84331,598.0467,127.84331
2024-09-03,33.0,-90.5,4,650.8406,821.19946,210.22597
2024-09-03,33.5,-91.5,1,58.951057,436.75262,58.951057
2024-09-03,33.5,-91.0,4,375.20447,526.7938,143.7308
2024-09-03,34.0,-92.5,1,100.46524,,100.46524
2024-09-03,36.0,-121.0,1,392.9622,1190.3188,392.9622
2024-09-03,36.0,-119.0,1,529.0538,,529.0538
2024-09-03,36.0,-90.0,1,106.05769,619.0874,106.05769
2024-09-03,36.5,-89.5,1,109.04874,,109.04874
2024-09-03,39.0,-122.5,1,82.11726,515.1473,82.11726
2024-09-03,39.0,-97.0,2,235.62186,820.5402,119.64399
2024-09-03,39.5,-120.5,4,1197.1715,483.284,323.33157
