time,lat,lon,Mask,Temp,Power,Area
2020-08-31T20:02:35,16.0086,-89.9372,30,585.3563,129.7066,28513.9590
2020-08-31T20:02:35,16.0083,-89.9173,30,563.4915,81.4080,22842.8203
2020-08-31T20:02:35,15.6605,-88.3248,34,,39.6697,
2020-08-31T20:02:35,15.3069,-85.7086,30,460.4853,39.5665,48759.3203
2020-08-31T20:02:35,15.1765,-88.1303,10,541.1873,34.6765,12781.1201
2020-08-31T20:02:35,15.0449,-88.4141,10,581.5107,65.4603,14976.4004
2020-09-01T20:02:33,51.9535,-107.2410,34,,93.3935,
2020-09-01T20:02:33,51.3270,-112.1021,100,,11.3415,4000.0000
2020-09-01T20:02:33,46.5650,-116.7518,30,555.3060,302.8904,93701.5781
2020-09-01T20:02:33,46.8927,-120.7316,34,,574.5288,
2020-09-01T20:02:33,46.8562,-120.6845,30,709.2385,454.0542,32904.5195
2020-09-01T20:02:33,45.5352,-104.0871,100,,15.1748,4000.0000
2020-09-01T20:02:33,46.8342,-120.7922,34,,507.2719,
2020-09-01T20:02:33,45.3878,-118.0138,10,449.2233,279.9652,423664.3438
2020-09-01T20:02:33,41.1557,-123.5581,33,,828.4621,
2020-09-01T20:02:33,41.1201,-123.4708,30,628.7563,640.3912,90713.5625
2020-09-01T20:02:33,41.0972,-123.5321,30,1098.6846,1231.5659,13634.8398
2020-09-01T20:02:33,41.0930,-123.4826,30,813.6731,1858.5128,68577.8203
2020-09-01T20:02:33,40.8392,-123.1375,30,626.4490,289.9701,41990.5391
2020-09-01T20:02:33,39.8888,-121.0265,30,633.5907,433.3647,58699.0586
2020-09-01T20:02:33,39.8852,-120.9818,30,500.2594,541.9752,350061.5000
2020-09-01T20:02:33,39.8398,-121.0976,30,556.8442,381.3599,115776.3359
2020-09-01T20:02:33,39.8362,-121.0529,30,628.5366,564.0928,80103.0391
2020-09-01T20:02:33,39.8170,-121.1556,30,482.4050,165.6374,141022.0625
2020-09-01T20:02:33,39.9114,-122.9786,30,2337.8359,3292.4878,5036.6602
2020-09-01T20:02:33,39.8811,-122.9443,30,1746.2231,1834.5065,5341.5601
2020-09-01T20:02:33,39.8577,-122.6614,33,,865.2469,
2020-09-01T20:02:33,39.8314,-122.6746,33,,1552.1716,
2020-09-01T20:02:33,38.5310,-119.5911,30,462.7377,286.3292,339268.0312
2020-09-01T20:02:33,38.5022,-119.5638,30,522.8384,449.2509,210722.2031
2020-09-01T20:02:33,36.9358,-97.4130,30,1322.3867,102.6017,4000.0000
2020-09-01T20:02:33,36.9347,-97.3864,33,,248.1288,
2020-09-01T20:02:33,36.2020,-118.4842,30,553.7128,735.4913,231882.2656
2020-09-01T20:02:33,36.1775,-118.5002,30,502.4569,503.6844,315058.9688
2020-09-01T20:02:33,35.3446,-108.2663,100,,7.2877,4000.0000
2020-09-01T20:02:33,33.0886,-106.5068,100,,19.8172,4000.0000
2020-09-01T20:02:33,32.5421,-105.6450,100,,14.0190,4000.0000
2020-09-01T20:02:33,30.8464,-101.9470,30,452.8491,72.4790,102116.8203
2020-09-01T20:02:33,30.8240,-101.9644,30,441.3673,83.2618,145595.5625
2020-09-01T20:02:33,30.8229,-101.9385,30,501.4680,305.6803,193830.7344
2020-09-01T20:02:33,30.8218,-101.9126,30,641.0072,138.9417,17598.5391
2020-09-01T20:02:33,30.7994,-101.9301,30,509.4338,88.3256,49856.9609
2020-09-01T20:02:33,27.9637,-110.7092,10,423.5129,101.3197,253591.1406
2020-09-01T20:02:33,27.8635,-113.6677,30,404.8344,46.9601,178524.7656
2020-09-01T20:02:33,25.3820,-99.1872,30,406.5924,30.7209,114617.7188
2020-09-01T20:02:33,24.3654,-99.3981,30,1007.8743,60.5415,4000.0000
2020-09-01T20:02:33,22.3392,-104.3443,100,,18.0565,4000.0000
2020-09-01T20:02:33,21.8557,-79.1079,30,529.2660,52.6026,22598.9004
2020-09-01T20:02:33,21.9191,-98.5670,30,620.5707,95.8799,14671.5000
2020-09-01T20:02:33,21.9186,-98.5444,30,746.2659,73.1579,4060.9800
2020-09-01T20:02:33,19.6973,-87.7462,30,645.7867,82.6715,10037.0195
2020-09-01T20:02:33,19.5792,-87.8756,30,496.7984,54.2674,36929.1992
2020-09-01T20:02:33,18.5371,-88.6981,30,548.8234,50.4210,16866.7812
2020-09-01T20:02:33,18.1575,-88.3617,30,615.4616,46.8787,7536.8398
2020-09-01T20:02:33,17.9505,-89.1022,30,509.7635,48.4549,27233.3789
2020-09-01T20:02:33,17.9026,-92.4847,30,620.7905,22.4525,4000.0000
2020-09-01T20:02:33,17.9003,-93.5169,30,510.8622,35.4187,19671.8594
2020-09-01T20:02:33,17.8946,-93.1848,30,550.8011,74.6164,24428.3008
2020-09-01T20:02:33,17.8828,-92.4823,34,,31.7652,
2020-09-01T20:02:33,17.8540,-93.1176,30,590.8500,66.7640,13817.7803
2020-09-01T20:02:33,17.8343,-93.1151,33,,66.9724,
2020-09-01T20:02:33,17.3969,-88.8100,30,494.9306,30.8283,21623.2207
2020-09-01T20:02:33,16.9821,-91.3795,10,579.8077,53.8198,12537.2002
2020-09-01T20:02:33,16.2077,-90.3350,30,720.5005,19.7138,4000.0000
2020-09-01T20:02:33,15.3746,-88.6362,30,523.7723,38.5760,17842.4609
2020-09-01T20:02:33,15.0429,-88.2180,10,551.8999,47.8559,15403.2598
2020-09-02T20:02:33,47.3910,-106.9337,33,,202.2265,
2020-09-02T20:02:33,47.3856,-106.8589,33,,817.0721,
2020-09-02T20:02:33,47.3829,-106.8216,33,,397.4005,
2020-09-02T20:02:33,47.3510,-106.8322,33,,342.9869,
2020-09-02T20:02:33,47.1520,-109.8333,30,544.7581,333.4152,117422.7969
2020-09-02T20:02:33,46.7667,-107.7168,33,,172.6257,
2020-09-02T20:02:33,45.8921,-96.0183,100,,12.4680,4000.0000
2020-09-02T20:02:33,46.8831,-120.6285,30,624.9657,616.4536,90530.6172
2020-09-02T20:02:33,46.8783,-120.5771,30,943.3237,937.9466,18391.2812
2020-09-02T20:02:33,46.8562,-120.6845,30,587.8834,599.5579,128033.3203
2020-09-02T20:02:33,44.9302,-96.0986,100,,16.5485,4000.0000
2020-09-02T20:02:33,45.3472,-120.0042,30,531.4085,275.2856,115471.4375
2020-09-02T20:02:33,40.7091,-105.8648,30,494.6010,287.0585,201758.1406
2020-09-02T20:02:33,40.1693,-123.0999,30,509.7085,238.8171,134436.2188
2020-09-02T20:02:33,39.8362,-121.0529,30,568.7654,400.9164,105836.6016
2020-09-02T20:02:33,39.8509,-122.9102,30,985.7348,1941.6229,31989.8203
2020-09-02T20:02:33,39.8470,-122.8629,30,567.8865,968.3143,258225.6250
2020-09-02T20:02:33,39.8246,-122.9234,30,612.9345,426.0189,70285.2578
2020-09-02T20:02:33,39.8206,-122.8761,30,747.2547,6381.8369,354025.1875
2020-09-02T20:02:33,39.8167,-122.8289,30,614.0882,3468.6768,565686.7500
2020-09-02T20:02:33,39.7943,-122.8894,30,496.4688,386.2986,263957.7500
2020-09-02T20:02:33,39.4982,-122.9426,30,841.6908,429.7592,13634.8398
2020-09-02T20:02:33,39.4944,-122.8956,30,526.4642,385.2007,171877.9375
2020-09-02T20:02:33,38.5022,-119.5638,30,532.5073,398.6678,164499.3594
2020-09-02T20:02:33,36.2292,-118.5072,30,484.0531,568.0457,471228.7500
2020-09-02T20:02:33,36.2047,-118.5231,30,588.8723,1207.4889,255298.5781
2020-09-02T20:02:33,36.2020,-118.4842,30,494.9306,619.0635,433604.0938
2020-09-02T20:02:33,36.1964,-118.4065,30,401.7580,376.3620,1560087.6250
2020-09-02T20:02:33,36.1692,-118.3836,30,481.9106,332.9618,286459.3438
2020-09-02T20:02:33,33.9763,-111.1843,30,430.2152,99.9781,220966.8438
2020-09-02T20:02:33,33.1392,-99.8040,100,,10.7025,4000.0000
2020-09-02T20:02:33,32.2353,-88.7843,30,512.0708,29.0988,15830.1201
2020-09-02T20:02:33,30.8240,-101.9644,30,454.2774,68.9384,95835.8828
2020-09-02T20:02:33,30.5083,-109.6424,30,469.2202,59.2038,62662.7578
2020-09-02T20:02:33,30.2754,-106.2875,100,,11.7765,4000.0000
2020-09-02T20:02:33,24.7997,-111.6548,30,432.0281,77.5929,163401.7188
2020-09-02T20:02:33,24.7985,-111.6262,30,421.2605,73.3557,193220.9375
2020-09-02T20:02:33,21.3179,-97.5309,30,722.2585,22.7589,4000.0000
2020-09-02T20:02:33,20.4973,-97.2878,30,540.3632,42.9517,16013.0596
2020-09-02T20:02:33,18.5307,-90.9827,30,532.0128,41.0538,16988.7402
2020-09-02T20:02:33,18.4396,-92.6753,30,939.3133,89.6766,4000.0000
2020-09-02T20:02:33,18.4201,-92.6935,33,,79.3757,
2020-09-02T20:02:33,18.4197,-92.6728,30,1288.2161,174.0614,4000.0000
2020-09-02T20:02:33,18.4829,-101.3588,34,,67.0114,
2020-09-02T20:02:33,17.9003,-93.5169,30,431.8633,23.7788,50588.7188
2020-09-02T20:02:33,17.8946,-93.1848,30,512.3455,67.3994,36624.2969
2020-09-02T20:02:33,17.8343,-93.1151,30,949.2019,57.4947,4000.0000
2020-09-03T20:02:33,46.3371,-108.4014,30,1046.5497,435.1582,5707.4399
2020-09-03T20:02:33,46.3089,-108.4497,30,601.1232,167.9308,31197.0801
2020-09-03T20:02:33,45.7121,-106.2703,30,491.0301,136.9163,101872.8984
2020-09-03T20:02:33,45.7096,-106.2347,30,946.4001,219.7792,4243.9199
2020-09-03T20:02:33,45.6841,-106.3179,30,525.6951,121.9548,55040.2578
2020-09-03T20:02:33,45.6816,-106.2823,30,980.5158,256.6190,4304.8999
2020-09-03T20:02:33,45.6984,-106.9744,30,537.2318,229.0027,88762.2031
2020-09-03T20:02:33,45.6959,-106.9384,30,640.6776,204.6070,25952.8008
2020-09-03T20:02:33,45.6487,-106.2588,30,525.9698,183.8299,82664.2031
2020-09-03T20:02:33,45.6654,-106.9502,30,456.8045,225.5099,297252.8125
2020-09-03T20:02:33,45.6629,-106.9142,30,571.0728,475.9207,122484.1406
2020-09-03T20:02:33,45.6400,-107.0340,30,991.7778,168.0285,4000.0000
2020-09-03T20:02:33,45.6350,-106.9620,30,530.0900,292.8067,124618.4375
2020-09-03T20:02:33,40.7360,-105.8501,33,,1008.4883,
2020-09-03T20:02:33,40.7091,-105.8648,30,531.3536,315.2195,131753.0938
2020-09-03T20:02:33,40.7071,-105.8328,30,737.3112,2467.5745,146388.2969
2020-09-03T20:02:33,40.6783,-105.8155,30,702.9757,711.9217,54064.5781
2020-09-03T20:02:33,40.6763,-105.7836,33,,192.1528,
2020-09-03T20:02:33,40.7459,-110.7228,30,424.6116,100.5258,248163.9219
2020-09-03T20:02:33,40.6652,-110.7641,30,594.6406,127.6444,25403.9805
2020-09-03T20:02:33,41.0623,-120.0997,30,457.0243,192.6640,255603.4844
2020-09-03T20:02:33,41.1243,-123.5203,30,466.9129,346.5350,380978.3438
2020-09-03T20:02:33,39.3822,-97.9430,30,448.3992,54.7781,84127.7188
2020-09-03T20:02:33,39.2531,-96.8598,30,695.4494,111.9689,9000.3594
2020-09-03T20:02:33,40.1838,-122.9437,30,813.1238,282.8647,10463.8799
2020-09-03T20:02:33,40.1468,-123.1607,30,529.3209,133.2369,57235.5391
2020-09-03T20:02:33,39.8470,-121.1871,30,585.8508,536.1401,117056.9219
2020-09-03T20:02:33,39.8206,-122.8761,30,504.9840,291.6501,175841.6406
2020-09-03T20:02:33,39.5244,-122.9291,30,805.1580,890.7580,34490.0000
2020-09-03T20:02:33,39.5205,-122.8821,30,995.8431,2341.3633,37112.1406
2020-09-03T20:02:33,38.5886,-119.6460,33,,355.1243,
2020-09-03T20:02:33,38.5598,-119.6185,30,580.4670,770.6027,178585.7344
2020-09-03T20:02:33,38.5342,-119.6329,30,786.7542,921.1302,39795.2578
2020-09-03T20:02:33,38.5086,-119.6473,33,,417.5215,
2020-09-03T20:02:33,38.5054,-119.6055,30,577.6652,651.8524,155840.2031
2020-09-03T20:02:33,35.0534,-79.8499,30,510.4777,33.1328,18452.2598
2020-09-03T20:02:33,36.4336,-118.4971,30,494.8207,213.3809,149925.1406
2020-09-03T20:02:33,36.2726,-118.3975,30,870.6974,3120.8538,85225.3594
2020-09-03T20:02:33,36.2698,-118.3586,30,677.7048,3163.9014,292618.3438
2020-09-03T20:02:33,36.2671,-118.3198,30,891.4085,281.6446,6988.0200
2020-09-03T20:02:33,36.2481,-118.4134,30,838.3947,651.3443,21013.4199
2020-09-03T20:02:33,36.2454,-118.3746,30,643.9188,5003.7573,617275.8750
2020-09-03T20:02:33,36.2426,-118.3357,30,675.5624,3050.4421,287191.1250
2020-09-03T20:02:33,36.2292,-118.5072,30,538.0558,641.8599,245968.6406
2020-09-03T20:02:33,36.2209,-118.3905,30,446.4764,352.5211,563369.5625
2020-09-03T20:02:33,36.2181,-118.3517,30,654.6864,460.7173,51686.3594
2020-09-03T20:02:33,36.2075,-118.5621,30,725.6646,360.8537,23208.6992
2020-09-03T20:02:33,36.2047,-118.5231,30,641.2819,1962.8190,247798.0312
2020-09-03T20:02:33,36.2020,-118.4842,30,478.6693,460.2559,416529.6875
2020-09-03T20:02:33,36.1775,-118.5002,30,429.5559,389.9702,868574.4375
2020-09-03T20:02:33,33.4987,-87.8351,30,618.6479,127.7572,19915.7812
2020-09-03T20:02:33,33.4605,-86.0101,30,600.4089,146.3844,27416.3203
2020-09-03T20:02:33,33.4600,-85.9871,30,602.6614,118.6191,21684.1992
2020-09-03T20:02:33,33.3937,-90.4027,30,428.8967,50.4653,113824.9766
2020-09-03T20:02:33,33.0983,-82.9457,30,721.5443,178.6074,11866.4199
2020-09-03T20:02:33,33.0744,-82.9432,30,876.1910,211.7975,5646.4600
2020-09-03T20:02:33,32.5968,-91.8028,30,503.5556,71.2991,43880.9180
2020-09-03T20:02:33,32.4970,-89.8466,30,559.1516,109.2217,32294.7207
2020-09-03T20:02:33,32.4965,-89.8233,30,582.8842,224.1277,50527.7383
2020-09-03T20:02:33,32.5273,-91.8576,30,679.2980,148.7843,13573.8604
2020-09-03T20:02:33,32.4733,-89.8419,30,630.7889,224.3694,31197.0801
2020-09-03T20:02:33,32.4727,-89.8186,30,722.0937,419.4316,27660.2402
2020-09-03T20:02:33,32.5034,-91.8522,30,605.6279,75.1845,13329.9395
2020-09-03T20:02:33,32.4302,-89.0495,33,,81.1631,
2020-09-03T20:02:33,32.5079,-106.8750,100,,8.5243,4000.0000
2020-09-03T20:02:33,31.6202,-83.4138,30,430.5448,24.7571,53942.6211
2020-09-03T20:02:33,31.5204,-85.8902,30,515.0923,36.5058,19062.0586
2020-09-03T20:02:33,31.4166,-87.7136,30,485.5364,91.5089,74187.9766
2020-09-03T20:02:33,31.2608,-84.2361,30,500.9736,31.9691,20464.5996
2020-09-03T20:02:33,31.8573,-113.3197,30,790.0504,82.4186,4000.0000
2020-09-03T20:02:33,31.8100,-113.3227,30,469.4949,112.6453,120044.9375
2020-09-03T20:02:33,31.2498,-107.7089,100,,21.6182,4000.0000
2020-09-03T20:02:33,30.9772,-105.9384,100,,28.3975,4000.0000
2020-09-03T20:02:33,30.1587,-105.7551,100,,18.9709,4000.0000
2020-09-03T20:02:33,28.8891,-106.4107,100,,9.8071,4000.0000
2020-09-03T20:02:33,27.3644,-81.3507,30,972.2753,51.6940,4000.0000
2020-09-03T20:02:33,27.2967,-81.0954,30,566.4032,29.7108,8085.6602
2020-09-03T20:02:33,24.9927,-111.6238,30,474.5491,24.9328,24184.3789
2020-09-03T20:02:33,24.9719,-111.6432,30,456.4749,28.2264,37478.0195
2020-09-03T20:02:33,24.9499,-111.6338,30,465.8691,23.1468,26013.7793
2020-09-03T20:02:33,23.8931,-99.1454,30,467.0227,47.9121,52905.9609
2020-09-03T20:02:33,23.1248,-97.9236,30,434.4453,31.7158,63699.4180
2020-09-03T20:02:33,20.8456,-98.2368,34,,40.8288,
2020-09-03T20:02:33,18.4829,-101.3588,34,,64.7789,
2020-09-03T20:02:33,17.8946,-93.1848,30,480.6470,62.9138,55040.2578
2020-09-03T20:02:33,17.8540,-93.1176,30,674.6284,72.0459,6805.0801
2020-09-03T20:02:33,17.8343,-93.1151,30,678.8585,86.1232,7902.7197
2020-09-04T20:02:34,53.0202,-118.1492,100,,71.0137,4000.0000
2020-09-04T20:02:34,48.7211,-95.5082,100,,54.3672,4000.0000
2020-09-04T20:02:34,48.1025,-103.8740,30,735.0038,424.9962,25647.9004
2020-09-04T20:02:34,49.5797,-122.4357,100,,37.4617,4000.0000
2020-09-04T20:02:34,46.1552,-91.1511,100,,27.3272,4000.0000
2020-09-04T20:02:34,46.0884,-89.3075,200,,16.6707,4000.0000
2020-09-04T20:02:34,45.6284,-96.4106,100,,16.7894,4000.0000
2020-09-04T20:02:34,46.8735,-120.5258,30,514.3232,213.6585,112910.2812
2020-09-04T20:02:34,45.7096,-106.2347,30,430.7645,146.6168,321644.8125
2020-09-04T20:02:34,45.6767,-106.2112,30,493.5022,140.0432,100653.2969
2020-09-04T20:02:34,46.8439,-120.8957,30,527.1784,638.7792,282373.6875
2020-09-04T20:02:34,46.8075,-120.8484,30,832.4065,577.2652,19245.0000
2020-09-04T20:02:34,44.4047,-71.0698,215,,18.5011,4000.0000
2020-09-04T20:02:34,45.7681,-115.1836,30,464.5506,157.7592,181329.8438
2020-09-04T20:02:34,43.3989,-92.8265,100,,23.0842,4000.0000
2020-09-04T20:02:34,43.2640,-93.8721,100,,18.3526,4000.0000
2020-09-04T20:02:34,43.1947,-93.6222,100,,23.1252,4000.0000
2020-09-04T20:02:34,42.9534,-94.1789,100,,15.6658,4000.0000
2020-09-04T20:02:34,42.9333,-94.3960,100,,13.6083,4000.0000
2020-09-04T20:02:34,44.7104,-121.7804,30,529.7054,734.5554,314022.3125
2020-09-04T20:02:34,44.6807,-121.7878,30,493.5022,853.1243,610324.1250
2020-09-04T20:02:34,42.8121,-94.2947,100,,14.3545,4000.0000
2020-09-04T20:02:34,40.6753,-110.5055,34,,160.4337,
2020-09-04T20:02:34,41.2015,-123.4356,30,640.8973,952.2440,120654.7422
2020-09-04T20:02:34,41.1973,-123.3862,30,844.3278,436.7147,13634.8398
2020-09-04T20:02:34,41.1472,-123.4591,30,542.5057,380.9064,138034.0312
2020-09-04T20:02:34,41.1286,-123.5698,30,502.1273,560.5477,351951.8750
2020-09-04T20:02:34,41.1201,-123.4708,30,590.2457,475.5526,99006.8359
2020-09-04T20:02:34,41.0930,-123.4826,30,489.4369,363.3961,277007.4688
2020-09-04T20:02:34,39.1448,-96.8458,30,681.5504,284.0378,25464.9590
2020-09-04T20:02:34,39.1436,-96.8185,30,847.8438,119.4854,4000.0000
2020-09-04T20:02:34,39.1606,-106.5094,100,,9.6238,4000.0000
2020-09-04T20:02:34,40.2038,-123.1830,30,574.9183,372.2144,91689.2422
2020-09-04T20:02:34,40.1998,-123.1350,30,799.4445,3604.1367,144375.9531
2020-09-04T20:02:34,40.1918,-123.0392,30,690.7798,898.7142,74919.7422
2020-09-04T20:02:34,38.5265,-97.3649,10,792.6873,103.8338,4304.8999
2020-09-04T20:02:34,40.1733,-123.1478,30,672.8155,852.1653,82054.3984
2020-09-04T20:02:34,40.1693,-123.0999,30,768.8998,3581.8545,172731.6562
2020-09-04T20:02:34,40.1653,-123.0521,30,806.8610,6615.8472,253896.0312
2020-09-04T20:02:34,40.1613,-123.0043,30,652.1044,1175.1320,134802.0938
2020-09-04T20:02:34,40.1468,-123.1607,30,568.2710,334.3897,88823.1797
2020-09-04T20:02:34,40.1428,-123.1128,30,505.9179,447.9469,266579.8750
2020-09-04T20:02:34,40.1388,-123.0649,30,507.8407,358.0140,207063.4062
2020-09-04T20:02:34,40.1348,-123.0172,30,448.4541,372.0537,570931.0625
2020-09-04T20:02:34,39.8434,-121.1423,30,505.6432,122.0607,72907.3984
2020-09-04T20:02:34,39.8890,-123.0392,13,,309.2398,
2020-09-04T20:02:34,39.6815,-122.8484,30,749.2874,287.6157,15769.1396
2020-09-04T20:02:34,39.5806,-122.9492,30,786.3696,529.1282,22903.8008
2020-09-04T20:02:34,39.0580,-116.6152,100,,42.4568,4000.0000
2020-09-04T20:02:34,39.5244,-122.9291,30,582.6095,547.5751,123947.6562
2020-09-04T20:02:34,39.4944,-122.8956,30,763.7357,358.0832,17842.4609
2020-09-04T20:02:34,38.5598,-119.6185,30,551.6802,693.9094,224564.6562
2020-09-04T20:02:34,38.5342,-119.6329,30,650.8408,575.0027,66687.4375
2020-09-04T20:02:34,38.5310,-119.5911,30,463.1222,437.4093,517329.6250
2020-09-04T20:02:34,37.5482,-107.0289,100,,18.1918,4000.0000
2020-09-04T20:02:34,37.0323,-97.8690,33,,218.6771,
2020-09-04T20:02:34,37.0312,-97.8422,33,,119.0253,
2020-09-04T20:02:34,35.3994,-79.7359,30,1088.9058,156.4101,4000.0000
2020-09-04T20:02:34,36.4336,-118.4971,30,593.5419,270.0620,54308.5000
2020-09-04T20:02:34,36.3054,-118.4984,30,609.3636,362.0681,61931.0000
2020-09-04T20:02:34,36.3026,-118.4594,30,520.0916,680.8307,331584.5625
2020-09-04T20:02:34,36.2999,-118.4205,30,515.4219,331.6271,172304.7969
2020-09-04T20:02:34,36.2971,-118.3816,30,557.0090,445.6507,135167.9844
2020-09-04T20:02:34,36.2754,-118.4364,30,436.0385,362.4016,707526.2500
2020-09-04T20:02:34,36.2726,-118.3975,30,494.8756,813.7612,571114.0000
2020-09-04T20:02:34,36.2698,-118.3586,30,441.2025,620.2792,1096029.8750
2020-09-04T20:02:34,36.2592,-118.5692,30,957.3325,1134.0220,20952.4395
2020-09-04T20:02:34,36.2347,-118.5852,30,738.3000,3860.5195,227552.6719
2020-09-04T20:02:34,36.2320,-118.5462,30,685.8354,4660.4971,403967.8125
2020-09-04T20:02:34,36.2292,-118.5072,30,482.5698,562.7808,478241.4688
2020-09-04T20:02:34,36.2047,-118.5231,30,824.0562,2055.9370,71626.8203
2020-09-04T20:02:34,36.1803,-118.5391,33,,549.2987,
2020-09-04T20:02:34,36.1775,-118.5002,30,641.9411,2540.3936,319022.6875
2020-09-04T20:02:34,36.1748,-118.4613,30,485.7012,810.4344,656303.0625
2020-09-04T20:02:34,36.1503,-118.4773,30,530.9141,1134.6539,477936.5625
2020-09-04T20:02:34,36.1476,-118.4384,30,418.7334,423.1113,1194512.5000
2020-09-04T20:02:34,36.1448,-118.3996,30,432.0830,433.0152,920956.2500
2020-09-04T20:02:34,36.1427,-121.5424,30,821.4192,167.4791,5890.3799
2020-09-04T20:02:34,34.0194,-108.4893,100,,11.6737,4000.0000
2020-09-04T20:02:34,33.0943,-90.8555,30,496.0293,123.4420,84920.4609
2020-09-04T20:02:34,32.5041,-91.8758,30,425.3807,46.2253,111324.7969
2020-09-04T20:02:34,32.1176,-86.5823,30,427.2486,26.1482,60894.3398
2020-09-04T20:02:34,32.2595,-109.4296,100,,18.6107,4000.0000
2020-09-04T20:02:34,32.1048,-109.2051,100,,21.0621,4000.0000
2020-09-04T20:02:34,31.8651,-109.6034,100,,21.5810,4000.0000
2020-09-04T20:02:34,31.0141,-86.0656,30,564.3705,23.0697,6439.2002
2020-09-04T20:02:34,31.8573,-113.3197,30,412.1410,74.4007,253652.1250
2020-09-04T20:02:34,31.8365,-113.3695,30,407.3615,86.1359,329328.3125
2020-09-04T20:02:34,31.8328,-113.3052,30,411.8114,83.3889,286703.2812
2020-09-04T20:02:34,31.8119,-113.3549,30,420.0519,76.7070,217490.9844
2020-09-04T20:02:34,31.1506,-110.3406,100,,11.3826,4000.0000
2020-09-04T20:02:34,30.8900,-107.5151,100,,9.8470,4000.0000
2020-09-04T20:02:34,30.4575,-107.2102,100,,13.6326,4000.0000
2020-09-04T20:02:34,30.2008,-107.1518,100,,8.7775,4000.0000
2020-09-04T20:02:34,27.9360,-99.9329,34,,58.5481,
2020-09-04T20:02:34,27.9233,-108.4102,100,,11.3917,4000.0000
2020-09-04T20:02:34,25.6269,-106.0990,100,,12.8242,4000.0000
2020-09-04T20:02:34,18.4829,-101.3588,30,430.3800,40.5622,88457.2969
2020-09-04T20:02:34,17.8946,-93.1848,30,595.4647,61.9975,12232.2998
2020-09-04T20:02:34,17.8343,-93.1151,33,,47.2117,
2020-09-05T20:02:34,51.3770,-109.7034,100,,11.9690,4000.0000
2020-09-05T20:02:34,51.5990,-115.8747,100,,11.1646,4000.0000
2020-09-05T20:02:34,51.3682,-115.3665,30,598.6510,833.6221,158889.2031
2020-09-05T20:02:34,51.3635,-115.3166,30,832.6263,468.4313,15586.2002
2020-09-05T20:02:34,50.6833,-116.5206,100,,52.3764,4000.0000
2020-09-05T20:02:34,50.4577,-115.6278,100,,38.6733,4000.0000
2020-09-05T20:02:34,49.8609,-117.1436,30,424.5018,256.4382,629715.7500
2020-09-05T20:02:34,47.8466,-97.4875,100,,16.1013,4000.0000
2020-09-05T20:02:34,48.1813,-113.2023,30,974.6925,828.0574,14244.6396
2020-09-05T20:02:34,45.2124,-70.2197,100,,18.7581,4000.0000
2020-09-05T20:02:34,46.6305,-113.7738,13,,411.4048,
2020-09-05T20:02:34,46.1262,-112.2612,33,,291.7077,
2020-09-05T20:02:34,45.7472,-111.0353,30,1501.5901,1324.9496,5646.4600
2020-09-05T20:02:34,45.7441,-110.9962,30,819.8260,5520.9087,196940.7188
2020-09-05T20:02:34,45.7381,-110.9181,34,,236.5907,
2020-09-05T20:02:34,45.7136,-111.0063,30,437.3569,239.6737,457203.3438
2020-09-05T20:02:34,45.7106,-110.9673,30,866.4673,659.5259,18391.2812
2020-09-05T20:02:34,45.7076,-110.9283,33,,378.1472,
2020-09-05T20:02:34,45.7681,-115.1836,30,490.6455,251.4177,188220.5781
2020-09-05T20:02:34,44.8131,-109.3030,100,,23.7775,4000.0000
2020-09-05T20:02:34,45.2631,-115.4600,30,618.0986,321.1637,50405.7812
2020-09-05T20:02:34,44.9501,-113.5057,34,,219.0976,
2020-09-05T20:02:34,44.9170,-113.4751,33,,532.2124,
2020-09-05T20:02:34,44.8402,-115.5450,33,,2203.6113,
2020-09-05T20:02:34,44.8104,-115.5544,33,,283.6547,
2020-09-05T20:02:34,44.8069,-115.5118,30,1565.4814,2346.0198,8939.3799
2020-09-05T20:02:34,44.8034,-115.4694,30,1108.1886,2735.5146,29428.6602
2020-09-05T20:02:34,44.7737,-115.4788,33,,293.6540,
2020-09-05T20:02:34,44.4094,-110.8426,33,,433.4852,
2020-09-05T20:02:34,44.4065,-110.8048,33,,362.2570,
2020-09-05T20:02:34,44.6853,-121.8385,30,614.8573,2272.9475,368050.5938
2020-09-05T20:02:34,44.6807,-121.7878,30,792.6873,7306.2642,304570.4062
2020-09-05T20:02:34,44.6761,-121.7373,30,810.2122,1481.0922,55772.0195
2020-09-05T20:02:34,44.6510,-121.7953,30,506.7419,945.6390,555625.0625
2020-09-05T20:02:34,44.6464,-121.7448,30,635.1290,2876.9124,384210.3125
2020-09-05T20:02:34,44.6418,-121.6943,30,538.7151,567.5063,215783.5312
2020-09-05T20:02:34,41.8880,-106.6908,30,967.4958,198.6082,4000.0000
2020-09-05T20:02:34,41.8859,-106.6576,30,1177.6285,1072.8728,9427.2197
2020-09-05T20:02:34,41.8817,-106.5913,33,,259.4670,
2020-09-05T20:02:34,41.8583,-106.6716,30,780.7111,723.5555,32416.6797
2020-09-05T20:02:34,41.8562,-106.6385,30,662.7621,2065.9648,216454.3125
2020-09-05T20:02:34,41.8540,-106.6054,30,733.6304,2334.5068,142180.6719
2020-09-05T20:02:34,41.8285,-106.6525,30,607.6057,368.6602,64248.2383
2020-09-05T20:02:34,41.8264,-106.6194,30,597.9918,388.3932,74736.7969
2020-09-05T20:02:34,41.8243,-106.5863,30,572.0616,203.8581,51991.2578
