date,lat_bin,lon_bin,n_flash_sampled,n_flash_est
2024-07-22,30.0,-90.0,1,90
2024-07-22,30.0,-88.0,1,90
2024-07-22,30.0,-86.0,2,180
2024-07-22,30.0,-85.5,4,360
2024-07-22,30.0,-85.0,5,450
2024-07-22,30.0,-84.5,6,540
2024-07-22,30.0,-84.0,4,360
2024-07-22,30.0,-83.5,2,180
2024-07-22,30.0,-82.5,9,810
2024-07-22,30.0,-82.0,14,1260
2024-07-22,30.0,-81.5,4,360
2024-07-22,30.5,-115.5,2,180
2024-07-22,30.5,-113.0,1,90
2024-07-22,30.5,-112.5,1,90
2024-07-22,30.5,-112.0,15,1350
2024-07-22,30.5,-111.5,12,1080
2024-07-22,30.5,-111.0,11,990
2024-07-22,30.5,-110.5,4,360
2024-07-22,30.5,-110.0,2,180
2024-07-22,30.5,-108.5,3,270
2024-07-22,30.5,-107.5,3,270
2024-07-22,30.5,-103.0,1,90
2024-07-22,30.5,-102.0,3,270
2024-07-22,30.5,-101.5,3,270
2024-07-22,30.5,-100.5,3,270
2024-07-22,30.5,-100.0,2,180
2024-07-22,30.5,-98.0,2,180
2024-07-22,30.5,-97.5,6,540
2024-07-22,30.5,-97.0,8,720
2024-07-22,30.5,-96.5,16,1440
2024-07-22,30.5,-96.0,4,360
2024-07-22,30.5,-95.5,9,810
2024-07-22,30.5,-95.0,6,540
2024-07-22,30.5,-94.5,11,990
2024-07-22,30.5,-94.0,3,270
2024-07-22,30.5,-93.5,2,180
2024-07-22,30.5,-93.0,2,180
2024-07-22,30.5,-92.0,5,450
2024-07-22,30.5,-91.0,1,90
2024-07-22,30.5,-90.5,12,1080
2024-07-22,30.5,-90.0,1,90
2024-07-22,30.5,-89.5,4,360
2024-07-22,30.5,-89.0,9,810
2024-07-22,30.5,-87.5,8,720
2024-07-22,30.5,-86.5,2,180
2024-07-22,30.5,-85.5,3,270
2024-07-22,30.5,-84.0,4,360
2024-07-22,30.5,-83.5,10,900
2024-07-22,30.5,-83.0,1,90
2024-07-22,30.5,-82.5,14,1260
2024-07-22,30.5,-82.0,3,270
2024-07-22,31.0,-116.5,1,90
2024-07-22,31.0,-116.0,9,810
2024-07-22,31.0,-113.0,2,180
2024-07-22,31.0,-112.5,7,630
2024-07-22,31.0,-112.0,23,2070
2024-07-22,31.0,-111.5,20,1800
2024-07-22,31.0,-111.0,2,180
2024-07-22,31.0,-110.5,1,90
2024-07-22,31.0,-110.0,4,360
2024-07-22,31.0,-108.5,2,180
2024-07-22,31.0,-102.0,1,90
2024-07-22,31.0,-101.5,1,90
2024-07-22,31.0,-100.0,1,90
2024-07-22,31.0,-99.5,1,90
2024-07-22,31.0,-99.0,1,90
2024-07-22,31.0,-98.0,7,630
2024-07-22,31.0,-97.5,6,540
2024-07-22,31.0,-97.0,16,1440
2024-07-22,31.0,-96.5,8,720
2024-07-22,31.0,-96.0,8,720
2024-07-22,31.0,-95.5,2,180
2024-07-22,31.0,-94.5,15,1350
2024-07-22,31.0,-94.0,23,2070
2024-07-22,31.0,-93.0,1,90
2024-07-22,31.0,-92.5,1,90
2024-07-22,31.0,-92.0,2,180
2024-07-22,31.0,-90.0,2,180
2024-07-22,31.0,-89.5,2,180
2024-07-22,31.0,-88.5,2,180
2024-07-22,31.0,-87.5,9,810
2024-07-22,31.0,-87.0,7,630
2024-07-22,31.0,-85.5,3,270
2024-07-22,31.0,-85.0,1,90
2024-07-22,31.0,-83.5,2,180
2024-07-22,31.0,-83.0,17,1530
2024-07-22,31.0,-82.5,24,2160
2024-07-22,31.0,-82.0,13,1170
2024-07-22,31.0,-81.0,1,90
2024-07-22,31.0,-79.5,1,90
2024-07-22,31.5,-112.5,5,450
2024-07-22,31.5,-112.0,35,3150
2024-07-22,31.5,-111.5,5,450
2024-07-22,31.5,-111.0,5,450
2024-07-22,31.5,-110.5,5,450
2024-07-22,31.5,-109.0,1,90
2024-07-22,31.5,-101.5,5,450
2024-07-22,31.5,-100.5,3,270
2024-07-22,31.5,-100.0,1,90
2024-07-22,31.5,-99.5,1,90
2024-07-22,31.5,-98.5,1,90
2024-07-22,31.5,-98.0,4,360
2024-07-22,31.5,-97.5,6,540
2024-07-22,31.5,-97.0,7,630
2024-07-22,31.5,-96.5,1,90
2024-07-22,31.5,-96.0,3,270
2024-07-22,31.5,-95.5,12,1080
2024-07-22,31.5,-95.0,2,180
2024-07-22,31.5,-94.0,2,180
2024-07-22,31.5,-93.5,6,540
2024-07-22,31.5,-93.0,2,180
2024-07-22,31.5,-92.5,6,540
2024-07-22,31.5,-92.0,5,450
2024-07-22,31.5,-91.5,9,810
2024-07-22,31.5,-91.0,5,450
2024-07-22,31.5,-88.5,1,90
2024-07-22,31.5,-88.0,1,90
2024-07-22,31.5,-87.5,4,360
2024-07-22,31.5,-87.0,3,270
2024-07-22,31.5,-86.5,4,360
2024-07-22,31.5,-86.0,2,180
2024-07-22,31.5,-85.5,1,90
2024-07-22,31.5,-82.5,3,270
2024-07-22,31.5,-82.0,6,540
2024-07-22,31.5,-81.5,11,990
2024-07-22,31.5,-80.0,2,180
2024-07-22,31.5,-77.5,2,180
2024-07-22,32.0,-113.0,3,270
2024-07-22,32.0,-112.5,2,180
2024-07-22,32.0,-112.0,4,360
2024-07-22,32.0,-111.5,11,990
2024-07-22,32.0,-111.0,2,180
2024-07-22,32.0,-110.0,1,90
2024-07-22,32.0,-108.0,2,180
2024-07-22,32.0,-107.0,1,90
2024-07-22,32.0,-100.0,3,270
2024-07-22,32.0,-99.5,4,360
2024-07-22,32.0,-98.0,3,270
2024-07-22,32.0,-97.5,2,180
2024-07-22,32.0,-97.0,1,90
2024-07-22,32.0,-96.5,4,360
2024-07-22,32.0,-96.0,7,630
2024-07-22,32.0,-95.5,5,450
2024-07-22,32.0,-95.0,3,270
2024-07-22,32.0,-94.5,7,630
2024-07-22,32.0,-94.0,10,900
2024-07-22,32.0,-93.5,7,630
2024-07-22,32.0,-93.0,6,540
2024-07-22,32.0,-92.5,6,540
2024-07-22,32.0,-92.0,1,90
2024-07-22,32.0,-91.5,4,360
2024-07-22,32.0,-91.0,1,90
2024-07-22,32.0,-90.5,3,270
2024-07-22,32.0,-88.0,1,90
2024-07-22,32.0,-87.5,1,90
2024-07-22,32.0,-87.0,2,180
2024-07-22,32.0,-86.5,3,270
2024-07-22,32.0,-86.0,9,810
2024-07-22,32.0,-85.5,1,90
2024-07-22,32.0,-82.0,6,540
2024-07-22,32.0,-81.5,22,1980
2024-07-22,32.0,-81.0,4,360
2024-07-22,32.0,-80.0,1,90
2024-07-22,32.0,-79.5,3,270
2024-07-22,32.0,-79.0,3,270
2024-07-22,32.0,-78.5,1,90
2024-07-22,32.5,-113.0,3,270
2024-07-22,32.5,-112.0,2,180
2024-07-22,32.5,-111.5,1,90
2024-07-22,32.5,-110.5,1,90
2024-07-22,32.5,-108.0,2,180
2024-07-22,32.5,-107.5,10,900
2024-07-22,32.5,-107.0,1,90
2024-07-22,32.5,-106.0,4,360
2024-07-22,32.5,-100.0,1,90
2024-07-22,32.5,-98.5,3,270
2024-07-22,32.5,-98.0,2,180
2024-07-22,32.5,-97.0,3,270
2024-07-22,32.5,-96.5,11,990
2024-07-22,32.5,-96.0,4,360
2024-07-22,32.5,-94.0,3,270
2024-07-22,32.5,-93.5,7,630
2024-07-22,32.5,-93.0,8,720
2024-07-22,32.5,-92.5,7,630
2024-07-22,32.5,-92.0,20,1800
2024-07-22,32.5,-91.5,3,270
2024-07-22,32.5,-91.0,1,90
2024-07-22,32.5,-90.0,3,270
2024-07-22,32.5,-87.5,1,90
2024-07-22,32.5,-86.5,2,180
2024-07-22,32.5,-86.0,1,90
2024-07-22,32.5,-82.0,1,90
2024-07-22,32.5,-81.5,4,360
2024-07-22,32.5,-81.0,1,90
2024-07-22,32.5,-80.0,3,270
2024-07-22,32.5,-79.5,6,540
2024-07-22,32.5,-79.0,1,90
2024-07-22,32.5,-78.5,3,270
2024-07-22,32.5,-76.0,1,90
2024-07-22,32.5,-75.0,1,90
2024-07-22,33.0,-114.0,1,90
2024-07-22,33.0,-109.5,5,450
2024-07-22,33.0,-109.0,1,90
2024-07-22,33.0,-108.5,1,90
2024-07-22,33.0,-107.5,8,720
2024-07-22,33.0,-107.0,2,180
2024-07-22,33.0,-106.5,1,90
2024-07-22,33.0,-106.0,2,180
2024-07-22,33.0,-105.5,1,90
2024-07-22,33.0,-102.5,2,180
2024-07-22,33.0,-97.5,1,90
2024-07-22,33.0,-97.0,2,180
2024-07-22,33.0,-96.5,1,90
2024-07-22,33.0,-94.5,2,180
2024-07-22,33.0,-94.0,2,180
2024-07-22,33.0,-93.5,1,90
2024-07-22,33.0,-93.0,2,180
2024-07-22,33.0,-92.5,3,270
2024-07-22,33.0,-91.5,3,270
2024-07-22,33.0,-91.0,1,90
2024-07-22,33.0,-89.5,2,180
2024-07-22,33.0,-87.0,1,90
2024-07-22,33.0,-80.0,6,540
2024-07-22,33.0,-79.5,2,180
2024-07-22,33.0,-78.5,2,180
2024-07-22,33.0,-78.0,3,270
2024-07-22,33.5,-114.0,2,180
2024-07-22,33.5,-113.5,1,90
2024-07-22,33.5,-113.0,1,90
2024-07-22,33.5,-111.5,1,90
2024-07-22,33.5,-111.0,2,180
2024-07-22,33.5,-110.0,2,180
2024-07-22,33.5,-108.0,3,270
2024-07-22,33.5,-107.5,4,360
2024-07-22,33.5,-107.0,6,540
2024-07-22,33.5,-106.5,3,270
2024-07-22,33.5,-105.5,1,90
2024-07-22,33.5,-103.5,4,360
2024-07-22,33.5,-103.0,3,270
2024-07-22,33.5,-98.0,4,360
2024-07-22,33.5,-97.5,12,1080
2024-07-22,33.5,-97.0,9,810
2024-07-22,33.5,-96.5,3,270
2024-07-22,33.5,-96.0,1,90
2024-07-22,33.5,-93.0,1,90
2024-07-22,33.5,-92.5,2,180
2024-07-22,33.5,-92.0,3,270
2024-07-22,33.5,-81.0,5,450
2024-07-22,33.5,-80.0,7,630
2024-07-22,33.5,-79.5,2,180
2024-07-22,33.5,-79.0,1,90
2024-07-22,33.5,-78.5,1,90
2024-07-22,33.5,-77.0,2,180
2024-07-22,33.5,-76.5,2,180
2024-07-22,34.0,-113.5,1,90
2024-07-22,34.0,-113.0,1,90
2024-07-22,34.0,-111.5,4,360
2024-07-22,34.0,-111.0,2,180
2024-07-22,34.0,-109.5,1,90
2024-07-22,34.0,-109.0,1,90
2024-07-22,34.0,-108.0,10,900
2024-07-22,34.0,-107.0,7,630
2024-07-22,34.0,-106.5,3,270
2024-07-22,34.0,-106.0,2,180
2024-07-22,34.0,-105.5,8,720
2024-07-22,34.0,-104.5,1,90
2024-07-22,34.0,-104.0,1,90
2024-07-22,34.0,-103.5,7,630
2024-07-22,34.0,-103.0,5,450
2024-07-22,34.0,-102.5,8,720
2024-07-22,34.0,-98.0,4,360
2024-07-22,34.0,-97.5,1,90
2024-07-22,34.0,-97.0,3,270
2024-07-22,34.0,-96.0,1,90
2024-07-22,34.0,-95.5,1,90
2024-07-22,34.0,-92.5,1,90
2024-07-22,34.0,-91.0,1,90
2024-07-22,34.0,-90.0,1,90
2024-07-22,34.0,-87.0,1,90
2024-07-22,34.0,-84.5,1,90
2024-07-22,34.0,-81.5,1,90
2024-07-22,34.0,-81.0,8,720
2024-07-22,34.0,-80.0,34,3060
2024-07-22,34.0,-79.5,13,1170
2024-07-22,34.0,-79.0,3,270
2024-07-22,34.0,-76.5,1,90
2024-07-22,34.0,-76.0,1,90
2024-07-22,34.0,-75.5,1,90
2024-07-22,34.0,-74.5,1,90
2024-07-22,34.5,-115.5,2,180
2024-07-22,34.5,-114.0,3,270
2024-07-22,34.5,-113.5,5,450
2024-07-22,34.5,-113.0,3,270
2024-07-22,34.5,-110.5,1,90
2024-07-22,34.5,-109.5,3,270
2024-07-22,34.5,-109.0,3,270
2024-07-22,34.5,-108.5,2,180
2024-07-22,34.5,-108.0,3,270
2024-07-22,34.5,-107.0,1,90
2024-07-22,34.5,-106.5,3,270
2024-07-22,34.5,-106.0,5,450
2024-07-22,34.5,-105.5,4,360
2024-07-22,34.5,-105.0,3,270
2024-07-22,34.5,-104.0,4,360
2024-07-22,34.5,-103.5,3,270
2024-07-22,34.5,-103.0,2,180
2024-07-22,34.5,-101.0,1,90
2024-07-22,34.5,-96.5,5,450
2024-07-22,34.5,-91.5,4,360
2024-07-22,34.5,-91.0,2,180
2024-07-22,34.5,-90.0,1,90
2024-07-22,34.5,-89.0,3,270
2024-07-22,34.5,-88.0,1,90
2024-07-22,34.5,-87.5,2,180
2024-07-22,34.5,-87.0,11,990
2024-07-22,34.5,-86.5,4,360
2024-07-22,34.5,-85.5,1,90
2024-07-22,34.5,-84.5,3,270
2024-07-22,34.5,-84.0,1,90
2024-07-22,34.5,-81.5,4,360
2024-07-22,34.5,-81.0,9,810
2024-07-22,34.5,-80.5,3,270
2024-07-22,34.5,-80.0,10,900
2024-07-22,34.5,-79.5,5,450
2024-07-22,34.5,-79.0,4,360
2024-07-22,34.5,-78.5,15,1350
2024-07-22,34.5,-77.5,3,270
2024-07-22,34.5,-77.0,5,450
2024-07-22,34.5,-76.0,6,540
2024-07-22,34.5,-75.5,1,90
2024-07-22,34.5,-74.5,1,90
2024-07-22,34.5,-74.0,2,180
2024-07-22,34.5,-73.0,1,90
2024-07-22,34.5,-72.5,1,90
2024-07-22,35.0,-116.0,1,90
2024-07-22,35.0,-115.5,3,270
2024-07-22,35.0,-114.0,7,630
2024-07-22,35.0,-113.5,4,360
2024-07-22,35.0,-112.5,1,90
2024-07-22,35.0,-111.0,1,90
2024-07-22,35.0,-110.5,4,360
2024-07-22,35.0,-110.0,6,540
2024-07-22,35.0,-109.5,1,90
2024-07-22,35.0,-109.0,3,270
2024-07-22,35.0,-108.5,1,90
2024-07-22,35.0,-107.5,2,180
2024-07-22,35.0,-107.0,2,180
2024-07-22,35.0,-106.5,2,180
2024-07-22,35.0,-106.0,5,450
2024-07-22,35.0,-105.0,5,450
2024-07-22,35.0,-104.5,1,90
2024-07-22,35.0,-104.0,1,90
2024-07-22,35.0,-103.5,5,450
2024-07-22,35.0,-101.0,2,180
2024-07-22,35.0,-100.5,2,180
2024-07-22,35.0,-95.0,1,90
2024-07-22,35.0,-91.0,2,180
2024-07-22,35.0,-86.0,12,1080
2024-07-22,35.0,-85.5,1,90
2024-07-22,35.0,-84.5,2,180
2024-07-22,35.0,-84.0,2,180
2024-07-22,35.0,-83.5,6,540
2024-07-22,35.0,-83.0,3,270
2024-07-22,35.0,-82.5,1,90
2024-07-22,35.0,-81.0,4,360
2024-07-22,35.0,-80.5,3,270
2024-07-22,35.0,-80.0,3,270
2024-07-22,35.0,-79.5,14,1260
2024-07-22,35.0,-79.0,15,1350
2024-07-22,35.0,-78.5,3,270
2024-07-22,35.0,-78.0,1,90
2024-07-22,35.0,-77.5,1,90
2024-07-22,35.0,-74.5,1,90
2024-07-22,35.0,-73.5,2,180
2024-07-22,35.0,-73.0,1,90
2024-07-22,35.5,-115.0,1,90
2024-07-22,35.5,-114.5,17,1530
2024-07-22,35.5,-113.5,1,90
2024-07-22,35.5,-112.5,1,90
2024-07-22,35.5,-112.0,1,90
2024-07-22,35.5,-111.0,1,90
2024-07-22,35.5,-110.5,7,630
2024-07-22,35.5,-110.0,2,180
2024-07-22,35.5,-109.5,4,360
2024-07-22,35.5,-109.0,1,90
2024-07-22,35.5,-108.5,1,90
2024-07-22,35.5,-108.0,1,90
2024-07-22,35.5,-107.5,2,180
2024-07-22,35.5,-107.0,2,180
2024-07-22,35.5,-106.5,1,90
2024-07-22,35.5,-106.0,5,450
2024-07-22,35.5,-105.5,2,180
2024-07-22,35.5,-105.0,2,180
2024-07-22,35.5,-103.5,1,90
2024-07-22,35.5,-101.0,2,180
2024-07-22,35.5,-100.5,1,90
2024-07-22,35.5,-92.5,1,90
2024-07-22,35.5,-92.0,1,90
2024-07-22,35.5,-89.0,1,90
2024-07-22,35.5,-88.0,1,90
2024-07-22,35.5,-87.5,1,90
2024-07-22,35.5,-87.0,2,180
2024-07-22,35.5,-86.5,1,90
2024-07-22,35.5,-85.0,1,90
2024-07-22,35.5,-84.0,3,270
2024-07-22,35.5,-83.5,4,360
2024-07-22,35.5,-83.0,6,540
2024-07-22,35.5,-82.5,2,180
2024-07-22,35.5,-82.0,2,180
2024-07-22,35.5,-80.5,1,90
2024-07-22,35.5,-80.0,2,180
2024-07-22,35.5,-79.5,6,540
2024-07-22,35.5,-79.0,5,450
2024-07-22,35.5,-78.5,4,360
2024-07-22,35.5,-78.0,6,540
2024-07-22,35.5,-77.5,3,270
2024-07-22,35.5,-77.0,1,90
2024-07-22,35.5,-76.5,1,90
2024-07-22,35.5,-76.0,1,90
2024-07-22,35.5,-72.0,1,90
2024-07-22,35.5,-67.5,1,90
2024-07-22,36.0,-118.0,2,180
2024-07-22,36.0,-114.0,2,180
2024-07-22,36.0,-113.5,1,90
2024-07-22,36.0,-112.5,3,270
2024-07-22,36.0,-111.0,2,180
2024-07-22,36.0,-110.5,2,180
2024-07-22,36.0,-107.5,1,90
2024-07-22,36.0,-107.0,1,90
2024-07-22,36.0,-106.5,1,90
2024-07-22,36.0,-101.5,1,90
2024-07-22,36.0,-101.0,2,180
2024-07-22,36.0,-88.5,2,180
2024-07-22,36.0,-88.0,1,90
2024-07-22,36.0,-87.5,2,180
2024-07-22,36.0,-87.0,11,990
2024-07-22,36.0,-86.5,6,540
2024-07-22,36.0,-86.0,5,450
2024-07-22,36.0,-85.0,4,360
2024-07-22,36.0,-84.5,5,450
2024-07-22,36.0,-84.0,11,990
2024-07-22,36.0,-83.5,6,540
2024-07-22,36.0,-83.0,4,360
2024-07-22,36.0,-80.5,5,450
2024-07-22,36.0,-80.0,2,180
2024-07-22,36.0,-79.0,6,540
2024-07-22,36.0,-78.5,6,540
2024-07-22,36.0,-78.0,4,360
2024-07-22,36.0,-77.5,4,360
2024-07-22,36.0,-73.0,2,180
2024-07-22,36.5,-118.5,1,90
2024-07-22,36.5,-116.5,1,90
2024-07-22,36.5,-115.0,1,90
2024-07-22,36.5,-114.5,1,90
2024-07-22,36.5,-114.0,2,180
2024-07-22,36.5,-113.0,1,90
2024-07-22,36.5,-108.0,1,90
2024-07-22,36.5,-107.5,2,180
2024-07-22,36.5,-107.0,3,270
2024-07-22,36.5,-105.5,1,90
2024-07-22,36.5,-104.0,1,90
2024-07-22,36.5,-102.0,8,720
2024-07-22,36.5,-101.5,13,1170
2024-07-22,36.5,-101.0,4,360
2024-07-22,36.5,-100.5,1,90
2024-07-22,36.5,-88.5,9,810
2024-07-22,36.5,-88.0,4,360
2024-07-22,36.5,-87.5,2,180
2024-07-22,36.5,-87.0,13,1170
2024-07-22,36.5,-86.5,5,450
2024-07-22,36.5,-86.0,3,270
2024-07-22,36.5,-85.5,7,630
2024-07-22,36.5,-85.0,2,180
2024-07-22,36.5,-84.5,3,270
2024-07-22,36.5,-84.0,1,90
2024-07-22,36.5,-83.0,1,90
2024-07-22,36.5,-81.5,2,180
2024-07-22,36.5,-81.0,3,270
2024-07-22,36.5,-79.5,1,90
2024-07-22,36.5,-78.5,2,180
2024-07-22,36.5,-78.0,1,90
2024-07-22,36.5,-77.5,1,90
2024-07-22,36.5,-76.5,2,180
2024-07-22,36.5,-76.0,1,90
2024-07-22,36.5,-75.0,5,450
2024-07-22,36.5,-74.5,3,270
2024-07-22,36.5,-73.0,1,90
2024-07-22,37.0,-119.0,2,180
2024-07-22,37.0,-118.5,1,90
2024-07-22,37.0,-116.5,1,90
2024-07-22,37.0,-116.0,1,90
2024-07-22,37.0,-115.5,1,90
2024-07-22,37.0,-115.0,1,90
2024-07-22,37.0,-114.0,1,90
2024-07-22,37.0,-108.0,1,90
2024-07-22,37.0,-107.5,1,90
2024-07-22,37.0,-107.0,3,270
2024-07-22,37.0,-106.5,1,90
2024-07-22,37.0,-105.0,1,90
2024-07-22,37.0,-102.0,2,180
2024-07-22,37.0,-101.5,5,450
2024-07-22,37.0,-101.0,7,630
2024-07-22,37.0,-100.5,5,450
2024-07-22,37.0,-100.0,1,90
2024-07-22,37.0,-87.0,5,450
2024-07-22,37.0,-86.5,3,270
2024-07-22,37.0,-86.0,9,810
2024-07-22,37.0,-85.5,26,2340
2024-07-22,37.0,-85.0,8,720
2024-07-22,37.0,-84.0,2,180
2024-07-22,37.0,-83.5,4,360
2024-07-22,37.0,-83.0,1,90
2024-07-22,37.0,-82.5,7,630
2024-07-22,37.0,-82.0,1,90
2024-07-22,37.0,-81.5,2,180
2024-07-22,37.0,-81.0,3,270
2024-07-22,37.0,-80.5,1,90
2024-07-22,37.0,-80.0,1,90
2024-07-22,37.0,-79.5,4,360
2024-07-22,37.0,-79.0,6,540
2024-07-22,37.0,-78.5,2,180
2024-07-22,37.0,-78.0,1,90
2024-07-22,37.0,-77.5,1,90
2024-07-22,37.0,-77.0,3,270
2024-07-22,37.0,-76.5,16,1440
2024-07-22,37.0,-76.0,6,540
2024-07-22,37.0,-75.5,1,90
2024-07-22,37.0,-75.0,1,90
2024-07-22,37.0,-74.5,2,180
2024-07-22,37.0,-73.5,1,90
2024-07-22,37.5,-119.5,1,90
2024-07-22,37.5,-118.0,1,90
2024-07-22,37.5,-117.0,2,180
2024-07-22,37.5,-116.5,2,180
2024-07-22,37.5,-106.5,1,90
2024-07-22,37.5,-102.0,4,360
2024-07-22,37.5,-101.5,4,360
2024-07-22,37.5,-101.0,3,270
2024-07-22,37.5,-100.5,3,270
2024-07-22,37.5,-100.0,4,360
2024-07-22,37.5,-99.5,3,270
2024-07-22,37.5,-87.0,3,270
2024-07-22,37.5,-86.5,7,630
2024-07-22,37.5,-86.0,2,180
2024-07-22,37.5,-85.5,2,180
2024-07-22,37.5,-85.0,7,630
2024-07-22,37.5,-84.5,3,270
2024-07-22,37.5,-84.0,2,180
2024-07-22,37.5,-83.5,3,270
2024-07-22,37.5,-83.0,1,90
2024-07-22,37.5,-82.0,5,450
2024-07-22,37.5,-81.5,2,180
2024-07-22,37.5,-81.0,20,1800
2024-07-22,37.5,-80.5,5,450
2024-07-22,37.5,-79.5,2,180
2024-07-22,37.5,-79.0,1,90
2024-07-22,37.5,-77.5,1,90
2024-07-22,37.5,-77.0,1,90
2024-07-22,37.5,-76.5,2,180
2024-07-22,38.0,-119.5,5,450
2024-07-22,38.0,-119.0,5,450
2024-07-22,38.0,-118.5,1,90
2024-07-22,38.0,-107.0,1,90
2024-07-22,38.0,-104.5,2,180
2024-07-22,38.0,-101.5,3,270
2024-07-22,38.0,-101.0,2,180
2024-07-22,38.0,-100.5,3,270
2024-07-22,38.0,-100.0,13,1170
2024-07-22,38.0,-99.5,2,180
2024-07-22,38.0,-99.0,1,90
2024-07-22,38.0,-87.0,1,90
2024-07-22,38.0,-86.5,1,90
2024-07-22,38.0,-86.0,3,270
2024-07-22,38.0,-85.5,10,900
2024-07-22,38.0,-85.0,1,90
2024-07-22,38.0,-81.5,6,540
2024-07-22,38.0,-81.0,3,270
2024-07-22,38.0,-80.0,2,180
2024-07-22,38.0,-79.5,3,270
2024-07-22,38.0,-78.5,1,90
2024-07-22,38.0,-67.0,1,90
2024-07-22,38.5,-119.5,2,180
2024-07-22,38.5,-119.0,1,90
2024-07-22,38.5,-117.0,1,90
2024-07-22,38.5,-107.0,1,90
2024-07-22,38.5,-100.5,3,270
2024-07-22,38.5,-99.5,2,180
2024-07-22,38.5,-99.0,2,180
2024-07-22,38.5,-98.5,5,450
2024-07-22,38.5,-85.5,1,90
2024-07-22,38.5,-85.0,1,90
2024-07-22,38.5,-80.5,2,180
2024-07-22,38.5,-80.0,1,90
2024-07-22,38.5,-79.0,1,90
2024-07-22,39.0,-119.5,1,90
2024-07-22,39.0,-117.0,1,90
2024-07-22,39.0,-116.5,1,90
2024-07-22,39.0,-116.0,2,180
2024-07-22,39.0,-106.0,1,90
2024-07-22,39.0,-104.0,1,90
2024-07-22,39.0,-103.5,2,180
2024-07-22,39.0,-102.0,1,90
2024-07-22,39.0,-101.5,1,90
2024-07-22,39.0,-100.0,1,90
2024-07-22,39.0,-99.5,2,180
2024-07-22,39.0,-98.5,2,180
2024-07-22,39.0,-98.0,2,180
2024-07-22,39.0,-80.0,1,90
2024-07-22,39.0,-79.5,2,180
2024-07-22,39.0,-77.0,1,90
2024-07-22,39.0,-76.5,1,90
2024-07-22,39.5,-120.5,1,90
2024-07-22,39.5,-120.0,3,270
2024-07-22,39.5,-119.5,3,270
2024-07-22,39.5,-117.5,1,90
2024-07-22,39.5,-117.0,1,90
2024-07-22,39.5,-116.5,1,90
2024-07-22,39.5,-106.0,3,270
2024-07-22,39.5,-105.5,1,90
2024-07-22,39.5,-104.0,2,180
2024-07-22,39.5,-103.5,4,360
2024-07-22,39.5,-103.0,1,90
2024-07-22,39.5,-101.5,2,180
2024-07-22,39.5,-98.0,1,90
2024-07-22,39.5,-82.0,1,90
2024-07-22,39.5,-81.5,1,90
2024-07-22,39.5,-80.5,1,90
2024-07-22,39.5,-78.0,1,90
2024-07-22,40.0,-120.5,1,90
2024-07-22,40.0,-120.0,2,180
2024-07-22,40.0,-119.0,1,90
2024-07-22,40.0,-104.5,1,90
2024-07-22,40.0,-103.5,6,540
2024-07-22,40.0,-102.5,4,360
2024-07-22,40.0,-101.5,1,90
2024-07-22,40.0,-99.0,1,90
2024-07-22,40.0,-98.0,2,180
2024-07-22,40.0,-97.5,1,90
2024-07-22,40.0,-97.0,1,90
2024-07-22,40.0,-93.5,1,90
2024-07-22,40.0,-78.5,2,180
2024-07-22,40.0,-78.0,1,90
2024-07-22,40.0,-76.0,9,810
2024-07-22,40.5,-119.5,2,180
2024-07-22,40.5,-118.0,1,90
2024-07-22,40.5,-105.5,2,180
2024-07-22,40.5,-102.5,4,360
2024-07-22,40.5,-102.0,6,540
2024-07-22,40.5,-99.0,1,90
2024-07-22,40.5,-98.0,2,180
2024-07-22,40.5,-95.0,1,90
2024-07-22,40.5,-93.0,1,90
2024-07-22,40.5,-79.0,4,360
2024-07-22,40.5,-78.5,7,630
2024-07-22,40.5,-78.0,2,180
2024-07-22,40.5,-77.0,1,90
2024-07-22,40.5,-76.0,2,180
2024-07-22,40.5,-75.5,1,90
2024-07-22,41.0,-120.0,1,90
2024-07-22,41.0,-119.5,2,180
2024-07-22,41.0,-102.5,2,180
2024-07-22,41.0,-102.0,12,1080
2024-07-22,41.0,-101.0,7,630
2024-07-22,41.0,-99.5,7,630
2024-07-22,41.0,-99.0,3,270
2024-07-22,41.0,-98.0,5,450
2024-07-22,41.0,-92.0,1,90
2024-07-22,41.0,-91.5,1,90
2024-07-22,41.0,-90.5,1,90
2024-07-22,41.0,-78.5,1,90
2024-07-22,41.0,-78.0,5,450
2024-07-22,41.0,-77.5,2,180
2024-07-22,41.0,-75.0,1,90
2024-07-22,41.0,-74.5,1,90
2024-07-22,41.0,-74.0,1,90
2024-07-22,41.0,-73.0,1,90
2024-07-22,41.5,-119.5,1,90
2024-07-22,41.5,-106.0,1,90
2024-07-22,41.5,-102.5,4,360
2024-07-22,41.5,-102.0,6,540
2024-07-22,41.5,-101.5,3,270
2024-07-22,41.5,-101.0,8,720
2024-07-22,41.5,-100.5,2,180
2024-07-22,41.5,-99.5,7,630
2024-07-22,41.5,-99.0,6,540
2024-07-22,41.5,-91.0,3,270
2024-07-22,41.5,-90.5,6,540
2024-07-22,41.5,-90.0,2,180
2024-07-22,41.5,-89.0,1,90
2024-07-22,41.5,-88.5,1,90
2024-07-22,41.5,-78.0,2,180
2024-07-22,41.5,-77.0,7,630
2024-07-22,41.5,-76.5,6,540
2024-07-22,41.5,-76.0,4,360
2024-07-22,42.0,-119.0,1,90
2024-07-22,42.0,-118.0,2,180
